id,idade,renda,cidade,categoria,nota,feedback
486,53.0,39756.56,Rio de Janeiro,A,5.9,Bom
487,25.0,2798.64,Vitória,B,9.8,Bom
488,73.0,22836.04,São Paulo,A,8.4,Bom
489,36.0,13320.08,São Paulo,B,6.6,Bom
490,24.0,28566.35,São Paulo,A,9.4,Bom
491,45.0,1983.01,Belo Horizonte,A,7.5,Bom
492,32.0,13086.26,Belo Horizonte,A,9.0,Bom
493,61.0,26998.69,Rio de Janeiro,A,8.4,Bom
494,33.0,35080.86,Rio de Janeiro,A,7.3,Bom
495,33.0,31560.19,Belo Horizonte,A,7.1,Bom
496,22.0,21347.41,Belo Horizonte,B,5.6,Bom
497,79.0,9501.01,São Paulo,B,6.8,Bom
498,38.0,3968.83,Rio de Janeiro,B,9.8,Bom
499,46.0,25308.83,Vitória,B,9.8,Bom
500,54.0,14416.52,Rio de Janeiro,B,6.4,Bom
501,57.0,6730.16,Belo Horizonte,B,5.1,Bom
502,53.0,40026.01,Belo Horizonte,A,6.3,Bom
503,23.0,7427.26,Belo Horizonte,B,9.3,Bom
504,44.0,17506.4,Rio de Janeiro,A,6.3,Bom
505,26.0,13130.06,Rio de Janeiro,B,9.3,Bom
506,46.0,19266.58,São Paulo,A,5.2,Bom
507,81.0,25066.44,Belo Horizonte,A,9.6,Bom
508,25.0,19591.59,Vitória,B,6.0,Bom
509,81.0,4443.74,São Paulo,A,6.7,Bom
510,81.0,27215.97,Vitória,B,9.9,Bom
511,29.0,23539.94,Belo Horizonte,B,6.1,Bom
512,97.0,56456.2,Vitória,A,4.1,Bom
513,80.0,18849.11,Vitória,B,8.7,Bom
514,32.0,24480.27,Rio de Janeiro,B,7.4,Bom
515,73.0,20428.66,Belo Horizonte,B,6.1,Bom
516,61.0,44046.67,Vitória,A,7.8,Bom
517,39.0,39644.28,Vitória,B,8.0,Bom
518,49.25480283114257,30814.53,Rio de Janeiro,B,8.6,Bom
519,16.0,36928.22,Belo Horizonte,B,8.9,Bom
520,25.0,9471.73,Rio de Janeiro,B,7.7,Bom
521,30.0,31768.61,São Paulo,B,9.6,Bom
522,29.0,24197.85,Belo Horizonte,B,7.8,Bom
523,32.0,10169.97,Rio de Janeiro,B,5.2,Bom
524,16.0,3750.96,Belo Horizonte,A,7.6,Bom
525,74.0,6287.8,Vitória,A,6.4,Bom
526,62.0,20539.67,Rio de Janeiro,B,5.6,Bom
527,41.0,34708.46,Rio de Janeiro,A,5.3,Bom
528,16.0,31833.57,São Paulo,A,8.5,Bom
529,48.0,23093.91,Vitória,B,5.1,Bom
530,23.0,3434.2,Vitória,A,7.4,Bom
531,69.0,3437.21,Belo Horizonte,B,7.5,Bom
532,47.0,17713.88,Belo Horizonte,A,5.3,Bom
533,47.0,5121.1,São Paulo,A,8.4,Bom
534,63.0,8106.24,Vitória,A,6.1,Bom
535,74.0,17494.85,Rio de Janeiro,A,5.3,Bom
536,46.0,41723.01,São Paulo,A,6.6,Bom
537,71.0,21711.92,Rio de Janeiro,A,8.8,Bom
538,80.0,9579.78,Belo Horizonte,A,6.3,Bom
539,75.0,23676.391303030305,Belo Horizonte,A,7.1,Desconhecido
540,50.0,37593.68,Belo Horizonte,A,6.5,Bom
541,74.0,25733.72,Belo Horizonte,B,8.8,Bom
542,70.0,7652.39,Belo Horizonte,A,6.3,Bom
543,33.0,31088.22,Belo Horizonte,B,9.8,Bom
544,64.0,30690.13,São Paulo,A,5.2,Bom
545,34.0,43600.22,Desconhecido,A,9.4,Bom
546,82.0,4055.64,Belo Horizonte,A,6.8,Desconhecido
547,63.0,31103.86,São Paulo,A,7.9,Bom
548,26.0,9398.95,Vitória,A,6.3,Bom
549,69.0,4836.04,Belo Horizonte,B,8.7,Bom
550,43.0,31749.31,Belo Horizonte,A,8.0,Bom
551,24.0,15993.52,Rio de Janeiro,A,8.2,Bom
552,36.0,23682.61,Belo Horizonte,A,9.4,Bom
553,25.0,45393.4,Rio de Janeiro,A,9.1,Bom
554,69.0,31956.24,Vitória,A,7.6,Bom
555,18.0,40474.81,Rio de Janeiro,B,7.6,Bom
556,73.0,45035.76,São Paulo,A,5.5,Bom
557,31.0,21416.06,Vitória,B,6.3,Bom
558,47.0,4937.14,Vitória,A,5.3,Bom
559,41.0,2438.51,São Paulo,A,6.7,Bom
560,61.0,33345.37,Rio de Janeiro,A,5.2,Bom
561,45.0,20544.86,Rio de Janeiro,B,5.9,Bom
562,74.0,44717.86,São Paulo,A,8.8,Bom
563,24.0,29015.25,São Paulo,A,8.1,Bom
564,42.0,13406.56,Vitória,A,6.4,Bom
565,50.0,28908.8,Rio de Janeiro,A,9.2,Desconhecido
566,72.0,18675.13,São Paulo,A,9.1,Bom
567,27.0,44228.35,São Paulo,B,8.5,Bom
568,48.0,44691.14,Belo Horizonte,A,5.2,Bom
569,29.0,35105.46,Vitória,B,5.3,Bom
570,38.0,33266.44,Vitória,B,8.4,Bom
571,46.0,10415.48,Vitória,A,9.2,Bom
572,74.0,42832.0,Belo Horizonte,A,6.8,Bom
573,34.0,14492.44,Belo Horizonte,A,7.8,Bom
574,71.0,40478.3,São Paulo,A,9.9,Bom
575,48.0,27954.0,Vitória,B,6.8,Bom
576,81.0,30468.07,São Paulo,B,9.2,Bom
577,48.0,42572.17,Rio de Janeiro,B,9.2,Bom
578,66.0,42898.16,São Paulo,B,7.4,Bom
579,79.0,44163.7,São Paulo,A,9.0,Bom
580,74.0,36846.19,Rio de Janeiro,A,5.2,Bom
581,62.0,13929.92,Vitória,B,6.9,Bom
582,60.0,45585.44,Belo Horizonte,B,7.4,Bom
583,63.0,28422.85,Rio de Janeiro,A,6.7,Bom
584,39.0,21436.13,Belo Horizonte,B,8.8,Bom
585,37.0,15816.76,Belo Horizonte,B,10.0,Bom
586,50.0,11264.88,São Paulo,A,7.3,Bom
587,56.0,25077.14,São Paulo,B,8.7,Bom
588,63.0,7655.61,Belo Horizonte,B,8.6,Bom
589,65.0,13886.03,Vitória,B,5.3,Bom
590,33.0,1677.29,Belo Horizonte,B,5.9,Bom
591,46.0,16539.45,São Paulo,B,8.9,Bom
592,50.0,11479.86,Rio de Janeiro,A,5.1,Bom
593,70.0,39954.68,Vitória,A,8.0,Bom
594,49.25480283114257,10993.28,São Paulo,A,9.8,Bom
595,41.0,32083.7,Vitória,B,8.9,Bom
596,43.0,10039.78,Vitória,B,5.2,Bom
597,51.0,33948.1,Vitória,A,8.9,Bom
598,47.0,16875.49,Rio de Janeiro,B,7.0,Bom
599,68.0,10552.64,São Paulo,A,8.0,Bom
600,81.0,23868.96,Belo Horizonte,B,9.4,Bom
601,56.0,19943.13,Rio de Janeiro,A,8.1,Bom
602,64.0,16318.91,São Paulo,A,7.4,Bom
603,56.0,15528.78,Belo Horizonte,B,8.1,Bom
604,58.0,3252.89,Belo Horizonte,A,9.0,Bom
605,56.0,11541.03,São Paulo,A,7.6,Bom
606,70.0,42937.49,São Paulo,A,5.2,Bom
607,27.0,45630.57,Vitória,A,9.8,Bom
608,29.0,38989.29,Rio de Janeiro,A,6.2,Bom
609,63.0,36074.71,Belo Horizonte,B,5.1,Bom
610,66.0,45923.55,Belo Horizonte,A,5.9,Bom
611,73.0,20723.91,São Paulo,A,5.9,Bom
612,38.0,23722.52,São Paulo,B,10.0,Bom
613,18.0,45364.71,São Paulo,B,5.3,Bom
614,19.0,5550.66,São Paulo,A,7.5,Bom
615,23.0,31469.48,São Paulo,B,8.4,Bom
616,21.0,23676.391303030305,Rio de Janeiro,A,8.8,Desconhecido
617,43.0,25840.73,Vitória,B,8.7,Bom
618,37.0,10966.36,Belo Horizonte,A,9.7,Bom
619,29.0,27656.53,Belo Horizonte,B,9.2,Bom
620,58.0,6842.37,Rio de Janeiro,A,8.1,Bom
621,20.0,45750.58,Rio de Janeiro,B,10.0,Bom
622,63.0,4810.13,Rio de Janeiro,A,7.4,Bom
623,43.0,45462.05,Belo Horizonte,B,6.7,Bom
624,32.0,3359.48,Belo Horizonte,A,5.3,Bom
625,63.0,35444.55,São Paulo,A,6.7,Bom
626,37.0,41652.78,Rio de Janeiro,A,6.3,Bom
627,80.0,46069.33,Rio de Janeiro,A,8.2,Bom
628,31.0,9868.35,São Paulo,A,5.0,Bom
629,28.0,22549.98,São Paulo,B,5.6,Bom
630,62.0,27798.89,Rio de Janeiro,B,6.7,Bom
631,17.0,26685.97,São Paulo,A,8.1,Bom
632,78.0,3422.65,Vitória,B,9.4,Bom
633,17.0,9839.17,Belo Horizonte,A,8.6,Bom
634,27.0,3094.69,São Paulo,B,8.9,Bom
635,68.0,11127.24,Belo Horizonte,A,9.2,Bom
636,66.0,44678.77,Rio de Janeiro,B,7.2,Bom
637,53.0,16698.71,Belo Horizonte,A,5.1,Bom
638,41.0,43401.21,Vitória,B,5.8,Bom
639,52.0,12201.47,São Paulo,B,6.0,Bom
640,43.0,44337.66,Rio de Janeiro,B,5.0,Bom
641,70.0,17932.47,Rio de Janeiro,A,6.8,Bom
642,34.0,45567.03,Belo Horizonte,A,5.1,Bom
643,28.0,26979.63,São Paulo,B,5.7,Bom
644,26.0,40482.11,São Paulo,A,7.3,Bom
645,20.0,22328.54,Rio de Janeiro,A,5.3,Bom
646,38.0,4958.03,Rio de Janeiro,A,7.3,Bom
647,41.0,2438.53,Belo Horizonte,A,6.2,Bom
648,76.0,23676.391303030305,Rio de Janeiro,Desconhecido,9.1,Desconhecido
649,54.0,43643.48,Rio de Janeiro,B,8.1,Bom
650,20.0,26225.62,São Paulo,A,8.5,Bom
651,34.0,27877.18,Rio de Janeiro,B,7.7,Bom
652,57.0,37385.74,Vitória,A,9.0,Bom
653,32.0,9200.59,Rio de Janeiro,A,7.0,Bom
654,44.0,9134.2,Vitória,Desconhecido,7.3,Desconhecido
655,62.0,23610.13,Vitória,A,6.1,Bom
656,16.0,41558.47,Rio de Janeiro,B,7.6,Bom
657,42.0,7582.47,Desconhecido,A,7.5,Bom
658,41.0,15109.95,São Paulo,B,6.2,Bom
659,57.0,35607.5,São Paulo,A,8.7,Bom
660,45.0,40690.23,Rio de Janeiro,B,8.3,Bom
661,32.0,37596.58,Vitória,A,6.4,Bom
662,41.0,4179.18,Vitória,A,6.2,Bom
663,47.0,13506.92,Rio de Janeiro,A,6.4,Bom
664,76.0,17037.91,Vitória,A,9.7,Bom
665,67.0,28998.1,Belo Horizonte,A,5.8,Bom
666,18.0,27255.09,Belo Horizonte,B,6.9,Bom
667,52.0,15955.75,Vitória,A,5.3,Bom
668,75.0,28040.64,Rio de Janeiro,B,7.4330303030303035,Desconhecido
669,50.0,30438.23,Belo Horizonte,A,9.8,Bom
670,40.0,37225.62,São Paulo,A,5.2,Bom
671,46.0,34968.64,Vitória,A,7.0,Bom
672,29.0,21334.08,São Paulo,A,9.3,Bom
673,70.0,30744.82,Belo Horizonte,B,5.1,Bom
674,45.0,18959.68,Vitória,A,7.9,Bom
675,33.0,13150.78,São Paulo,A,5.2,Bom
676,36.0,1786.6,Belo Horizonte,A,6.0,Bom
677,32.0,44384.19,Vitória,B,6.7,Bom
678,39.0,10614.47,Belo Horizonte,B,6.3,Bom
679,18.0,36370.61,Rio de Janeiro,B,5.6,Bom
680,34.0,2742.37,São Paulo,B,7.9,Bom
681,50.0,16985.71,São Paulo,B,5.8,Bom
682,19.0,24347.72,Rio de Janeiro,A,9.1,Bom
683,78.0,3698.04,Vitória,A,8.3,Bom
684,50.0,34588.47,São Paulo,B,8.7,Bom
685,73.0,9656.28,São Paulo,A,5.8,Bom
686,73.0,5493.19,Rio de Janeiro,A,9.9,Bom
687,58.0,42382.3,Vitória,A,8.1,Bom
688,21.0,8339.31,Vitória,B,7.5,Bom
689,34.0,37787.86,Rio de Janeiro,A,9.2,Bom
690,38.0,45778.99,São Paulo,B,6.1,Bom
691,69.0,40323.02,Rio de Janeiro,B,7.2,Bom
692,58.0,21059.74,Rio de Janeiro,A,5.2,Bom
693,70.0,15682.22,São Paulo,A,5.4,Bom
694,36.0,11551.76,Belo Horizonte,Desconhecido,7.3,Desconhecido
695,42.0,6064.8,Belo Horizonte,A,8.0,Bom
696,57.0,4055.8,São Paulo,A,8.9,Bom
697,29.0,8875.62,Belo Horizonte,A,8.4,Bom
698,58.0,24370.89,Rio de Janeiro,A,6.0,Bom
699,57.0,38718.29,Vitória,B,6.1,Bom
700,50.0,8446.92,Rio de Janeiro,B,9.2,Bom
701,29.0,4412.16,Rio de Janeiro,A,5.6,Bom
702,67.0,14999.32,Belo Horizonte,B,9.9,Bom
703,43.0,32306.71,Rio de Janeiro,A,10.0,Bom
704,70.0,26846.02,São Paulo,B,6.9,Bom
705,69.0,45768.55,São Paulo,Desconhecido,8.2,Desconhecido
706,33.0,41433.91,São Paulo,A,6.9,Bom
707,33.0,15599.99,Desconhecido,B,5.8,Bom
708,25.0,2527.23,São Paulo,A,10.0,Bom
709,63.0,24773.23,Belo Horizonte,A,6.6,Bom
710,62.0,37802.43,São Paulo,A,9.2,Bom
711,56.0,1719.37,Belo Horizonte,B,6.1,Bom
712,80.0,11771.61,Rio de Janeiro,B,7.8,Bom
713,19.0,12897.28,Belo Horizonte,B,5.7,Bom
714,71.0,44679.85,Rio de Janeiro,A,8.6,Bom
715,39.0,32769.6,Vitória,A,7.7,Bom
716,62.0,26365.35,Belo Horizonte,A,9.1,Bom
717,49.0,37014.18,Vitória,B,9.2,Bom
718,66.0,25457.64,Belo Horizonte,B,8.8,Bom
719,22.0,15961.89,São Paulo,A,8.9,Bom
720,69.0,25025.23,São Paulo,A,7.1,Bom
721,60.0,4285.04,Vitória,A,7.2,Bom
722,52.0,16119.65,Vitória,A,8.7,Bom
723,67.0,27023.55,Vitória,B,6.0,Bom
724,70.0,8690.59,Vitória,B,8.4,Bom
725,43.0,7118.02,São Paulo,B,6.8,Bom
726,30.0,8305.52,Belo Horizonte,Desconhecido,7.0,Desconhecido
727,44.0,24336.51,Vitória,B,9.9,Bom
728,68.0,43492.41,São Paulo,A,7.1,Bom
729,6.0,62065.85,Rio de Janeiro,A,1.5,Bom
730,71.0,12342.08,Rio de Janeiro,B,5.5,Bom
731,68.0,22304.75,Belo Horizonte,A,9.1,Bom
732,60.0,29852.98,São Paulo,B,8.5,Bom
733,51.0,23676.391303030305,São Paulo,B,7.7,Desconhecido
734,18.0,31030.02,Vitória,A,9.5,Bom
735,76.0,17625.34,Rio de Janeiro,B,7.8,Bom
736,79.0,6852.45,Rio de Janeiro,A,7.3,Bom
737,91.0,613.85,Rio de Janeiro,A,3.2,Bom
738,17.0,22249.04,São Paulo,A,9.8,Bom
739,59.0,14443.42,São Paulo,A,5.9,Bom
740,49.25480283114257,8749.07,Rio de Janeiro,B,8.9,Bom
741,77.0,22404.82,Vitória,A,5.7,Bom
742,78.0,20336.34,Rio de Janeiro,B,8.6,Bom
743,39.0,38675.03,Rio de Janeiro,A,9.0,Bom
744,73.0,39365.09,Vitória,B,9.7,Bom
745,74.0,26763.72,São Paulo,A,9.2,Bom
746,26.0,27323.27,Belo Horizonte,B,9.6,Bom
747,52.0,21821.85,Vitória,A,6.2,Bom
748,32.0,42440.99,Rio de Janeiro,A,6.9,Bom
749,47.0,19252.79,São Paulo,A,8.4,Bom
750,22.0,3647.87,São Paulo,A,6.1,Bom
751,59.0,27035.01,Belo Horizonte,B,5.9,Bom
752,50.0,36590.47,Rio de Janeiro,B,6.9,Bom
753,52.0,43673.02,Vitória,A,6.3,Bom
754,58.0,8926.9,São Paulo,B,5.7,Bom
755,16.0,31297.25,Rio de Janeiro,B,8.5,Bom
756,70.0,34701.03,Rio de Janeiro,B,6.9,Desconhecido
757,65.0,12141.48,Vitória,B,9.8,Desconhecido
758,42.0,8430.87,Vitória,A,6.4,Bom
759,32.0,8059.23,Belo Horizonte,A,6.7,Bom
760,70.0,23676.391303030305,Vitória,B,8.9,Desconhecido
761,62.0,1571.13,Rio de Janeiro,B,7.9,Bom
762,63.0,42607.94,São Paulo,A,8.9,Bom
763,56.0,46246.09,Belo Horizonte,A,8.1,Bom
764,68.0,44169.65,Vitória,A,6.7,Bom
765,31.0,12695.91,Rio de Janeiro,B,8.8,Bom
766,66.0,37694.72,Belo Horizonte,B,9.3,Bom
767,27.0,46042.72,Belo Horizonte,A,9.3,Bom
768,75.0,5559.95,São Paulo,A,8.7,Bom
769,23.0,35164.28,Rio de Janeiro,B,9.7,Bom
770,52.0,17527.29,Rio de Janeiro,A,5.7,Bom
771,21.0,29048.51,Rio de Janeiro,B,7.4,Bom
772,55.0,41187.96,Belo Horizonte,B,6.8,Bom
773,66.0,13484.71,Rio de Janeiro,B,6.1,Bom
774,19.0,17990.31,Vitória,B,6.7,Bom
775,79.0,42223.61,São Paulo,B,8.0,Bom
776,82.0,42569.74,São Paulo,B,5.8,Bom
777,24.0,2538.42,São Paulo,B,9.2,Bom
778,42.0,37969.24,São Paulo,B,8.5,Bom
779,62.0,20576.99,Rio de Janeiro,B,6.2,Bom
780,46.0,22638.13,Belo Horizonte,B,7.6,Bom
781,79.0,32229.54,Rio de Janeiro,B,5.3,Bom
782,50.0,21186.1,Belo Horizonte,A,9.6,Bom
783,85.0,1041.88,Vitória,B,2.3,Bom
784,21.0,44067.26,Rio de Janeiro,A,6.5,Bom
785,60.0,23373.83,São Paulo,A,8.9,Bom
786,49.0,40017.02,Belo Horizonte,B,8.2,Bom
787,78.0,29325.19,Vitória,A,9.0,Bom
788,62.0,23350.25,São Paulo,B,8.9,Bom
789,32.0,40747.26,São Paulo,A,9.8,Bom
790,39.0,5622.1,São Paulo,B,6.4,Bom
791,27.0,44167.6,Belo Horizonte,B,9.0,Bom
792,55.0,30097.25,Rio de Janeiro,B,8.4,Bom
793,49.25480283114257,38688.98,Belo Horizonte,B,5.6,Bom
794,27.0,9367.76,Rio de Janeiro,B,8.8,Bom
795,28.0,19463.64,Belo Horizonte,B,5.8,Bom
796,21.0,31832.71,Desconhecido,B,7.4,Bom
797,49.0,33680.09,Vitória,A,5.2,Bom
798,55.0,38093.49,Vitória,B,6.3,Bom
799,62.0,2191.64,Rio de Janeiro,A,6.2,Bom
800,33.0,7367.19,Vitória,B,7.2,Bom
801,34.0,7201.92,São Paulo,B,5.2,Bom
802,68.0,20302.53,São Paulo,B,8.5,Bom
803,75.0,30533.45,Vitória,A,7.4,Bom
804,28.0,45873.25,Belo Horizonte,A,5.5,Bom
805,70.0,17778.65,Rio de Janeiro,A,8.1,Bom
806,47.0,44655.14,Vitória,A,6.5,Bom
807,63.0,38164.77,Belo Horizonte,A,8.8,Bom
808,19.0,40878.35,Vitória,A,5.8,Bom
809,36.0,3338.58,Belo Horizonte,A,9.1,Bom
810,41.0,11449.33,Belo Horizonte,B,6.5,Bom
811,54.0,23178.25,Rio de Janeiro,A,6.6,Bom
812,20.0,30995.73,Rio de Janeiro,A,7.3,Bom
813,16.0,10513.56,Vitória,B,9.9,Bom
814,77.0,45874.81,São Paulo,B,8.2,Bom
815,48.0,25636.3,Belo Horizonte,B,9.2,Bom
816,61.0,5509.48,Belo Horizonte,A,5.5,Bom
817,59.0,3123.14,Rio de Janeiro,A,9.7,Bom
818,57.0,10016.43,Vitória,A,7.1,Bom
819,77.0,21919.9,Rio de Janeiro,A,9.6,Bom
820,50.0,24270.48,Rio de Janeiro,B,6.4,Bom
821,78.0,30454.76,São Paulo,B,5.3,Bom
822,73.0,33343.05,São Paulo,A,6.5,Bom
823,20.0,22863.58,Rio de Janeiro,A,6.5,Bom
824,64.0,26198.81,Vitória,A,8.4,Bom
825,39.0,35072.47,São Paulo,A,6.9,Bom
826,51.0,33040.02,São Paulo,A,6.7,Bom
827,32.0,37308.45,Rio de Janeiro,Desconhecido,5.2,Desconhecido
828,52.0,40198.96,Belo Horizonte,B,7.7,Bom
829,50.0,41056.46,Belo Horizonte,B,8.5,Bom
830,43.0,21091.85,Vitória,A,8.0,Bom
831,69.0,1735.12,Vitória,A,9.4,Bom
832,74.0,4894.25,Vitória,B,6.7,Bom
833,70.0,7007.74,Rio de Janeiro,A,9.1,Bom
834,49.0,27374.43,Rio de Janeiro,A,5.5,Bom
835,82.0,30267.88,Rio de Janeiro,B,5.1,Bom
836,73.0,20142.71,Belo Horizonte,A,9.7,Bom
837,59.0,34106.51,Vitória,A,8.0,Bom
838,79.0,4466.71,Vitória,A,6.0,Bom
839,15.0,65635.27,São Paulo,B,2.8,Bom
840,22.0,42952.77,Rio de Janeiro,A,8.2,Bom
841,37.0,33736.43,Belo Horizonte,B,6.1,Bom
842,81.0,6913.82,Rio de Janeiro,B,6.7,Bom
843,64.0,16026.41,Belo Horizonte,A,7.0,Bom
844,35.0,30049.36,São Paulo,B,5.8,Bom
845,75.0,30906.31,Vitória,A,5.9,Bom
846,34.0,41531.3,Belo Horizonte,B,9.7,Bom
847,55.0,30148.33,São Paulo,A,5.2,Bom
848,20.0,3771.38,São Paulo,A,5.4,Bom
849,35.0,32080.76,Vitória,B,7.6,Bom
850,29.0,23676.391303030305,Rio de Janeiro,B,9.6,Desconhecido
851,70.0,23676.391303030305,Vitória,B,7.1,Desconhecido
852,18.0,34355.95,Belo Horizonte,B,5.7,Bom
853,21.0,33255.69,Vitória,B,5.6,Bom
854,17.0,39286.28,Belo Horizonte,B,9.6,Bom
855,76.0,6360.94,Vitória,A,8.1,Bom
856,70.0,31021.17,Belo Horizonte,B,5.7,Bom
857,76.0,9673.94,São Paulo,B,7.1,Bom
858,25.0,16335.93,São Paulo,A,8.2,Bom
859,73.0,10990.4,Belo Horizonte,B,9.5,Bom
860,76.0,8381.09,Vitória,B,6.4,Bom
861,73.0,43647.76,Belo Horizonte,A,9.4,Bom
862,82.0,29944.31,São Paulo,A,7.7,Bom
863,16.0,27345.75,Rio de Janeiro,A,9.8,Bom
864,49.0,5888.38,São Paulo,A,8.3,Bom
865,74.0,1917.94,Vitória,A,6.9,Bom
866,45.0,22805.49,São Paulo,B,8.1,Bom
867,64.0,7799.95,Rio de Janeiro,A,9.3,Bom
868,38.0,31759.71,Rio de Janeiro,B,7.1,Bom
869,70.0,37210.14,Rio de Janeiro,B,7.5,Bom
870,74.0,15942.15,Belo Horizonte,A,7.3,Bom
871,22.0,27330.42,Belo Horizonte,A,9.0,Bom
872,17.0,38458.89,Belo Horizonte,A,8.4,Bom
873,81.0,33334.51,Rio de Janeiro,B,7.4,Bom
874,57.0,23589.26,Belo Horizonte,A,5.4,Bom
875,29.0,17928.75,Belo Horizonte,A,6.9,Bom
876,32.0,20815.71,Belo Horizonte,B,5.8,Bom
877,64.0,24935.8,São Paulo,B,9.9,Bom
878,62.0,34125.31,Belo Horizonte,B,6.7,Bom
879,57.0,36089.96,São Paulo,B,5.2,Bom
880,25.0,12632.9,Belo Horizonte,A,7.7,Bom
881,49.25480283114257,19345.98,Rio de Janeiro,A,6.2,Bom
882,20.0,24799.35,Vitória,B,8.3,Bom
883,16.0,21984.87,Rio de Janeiro,A,7.4330303030303035,Desconhecido
884,67.0,34977.51,Rio de Janeiro,B,9.9,Bom
885,42.0,19229.56,Rio de Janeiro,A,6.2,Bom
886,54.0,43653.3,Rio de Janeiro,B,8.4,Bom
887,68.0,12703.47,Rio de Janeiro,A,8.0,Bom
888,46.0,5495.73,Vitória,A,8.9,Bom
889,48.0,4515.63,Vitória,B,8.2,Bom
890,57.0,40668.44,Belo Horizonte,B,5.1,Bom
891,20.0,36789.19,São Paulo,B,5.8,Bom
892,48.0,23815.73,Rio de Janeiro,B,7.4,Bom
893,26.0,35460.82,Belo Horizonte,A,7.2,Bom
894,20.0,1853.8,Rio de Janeiro,A,5.3,Bom
895,33.0,23676.391303030305,São Paulo,A,5.9,Desconhecido
896,71.0,44624.65,São Paulo,B,6.2,Bom
897,25.0,33247.67,São Paulo,B,5.6,Bom
898,54.0,16561.02,São Paulo,B,6.3,Bom
899,38.0,39670.57,São Paulo,B,9.0,Bom
900,23.0,25583.38,Rio de Janeiro,B,8.5,Bom
901,51.0,9814.72,Vitória,A,8.6,Bom
902,61.0,20212.27,Belo Horizonte,B,5.6,Bom
903,55.0,37197.1,Belo Horizonte,A,8.3,Bom
904,55.0,16578.92,Vitória,A,10.0,Bom
905,47.0,23175.09,Vitória,A,9.7,Bom
906,50.0,6960.52,São Paulo,B,7.8,Bom
907,20.0,4595.24,São Paulo,A,8.4,Bom
908,32.0,45286.34,Belo Horizonte,B,7.3,Bom
909,55.0,16372.3,Belo Horizonte,B,5.4,Bom
910,67.0,34281.43,Belo Horizonte,B,9.1,Bom
911,77.0,24104.02,Vitória,B,7.5,Bom
912,65.0,43966.47,São Paulo,B,5.5,Bom
913,39.0,31577.91,Belo Horizonte,Desconhecido,5.6,Desconhecido
914,58.0,5805.84,Belo Horizonte,A,7.0,Bom
915,60.0,36554.73,São Paulo,B,7.1,Bom
916,32.0,21600.53,Vitória,B,7.1,Bom
917,32.0,14377.16,Vitória,A,6.8,Bom
918,54.0,6069.24,Rio de Janeiro,A,9.4,Bom
919,58.0,33664.45,São Paulo,A,6.6,Bom
920,36.0,10181.82,Rio de Janeiro,A,5.2,Bom
921,74.0,26813.1,Belo Horizonte,A,5.7,Bom
922,38.0,13480.56,Rio de Janeiro,B,9.2,Bom
923,70.0,3336.88,Belo Horizonte,A,7.2,Bom
924,64.0,34020.11,Vitória,B,9.3,Bom
925,57.0,12172.46,São Paulo,A,9.0,Bom
926,27.0,26078.85,São Paulo,A,7.4,Bom
927,80.0,2149.61,Belo Horizonte,A,7.8,Bom
928,47.0,40942.41,Belo Horizonte,Desconhecido,5.9,Desconhecido
929,30.0,35376.18,Vitória,A,5.1,Bom
930,59.0,29976.95,Belo Horizonte,B,9.2,Bom
931,37.0,40570.55,Vitória,A,8.7,Bom
932,80.0,31584.71,Rio de Janeiro,A,8.6,Bom
933,64.0,8966.77,São Paulo,A,6.9,Bom
934,25.0,44130.42,São Paulo,B,7.5,Bom
935,60.0,6446.07,Vitória,B,5.4,Bom
936,24.0,30533.45,Rio de Janeiro,B,6.2,Bom
937,35.0,25562.83,São Paulo,A,8.5,Bom
938,50.0,31187.03,Belo Horizonte,A,7.9,Bom
939,79.0,12611.39,Vitória,A,6.0,Bom
940,45.0,6573.33,Belo Horizonte,A,8.6,Bom
941,72.0,45307.65,Rio de Janeiro,A,8.5,Bom
942,37.0,17211.26,Rio de Janeiro,B,8.5,Bom
943,19.0,11415.83,São Paulo,B,6.7,Bom
944,40.0,14521.65,São Paulo,A,7.8,Bom
945,75.0,23594.48,Rio de Janeiro,A,8.2,Bom
946,53.0,2078.59,Rio de Janeiro,B,7.4330303030303035,Desconhecido
947,43.0,22437.3,Rio de Janeiro,A,5.3,Bom
948,75.0,34944.73,São Paulo,A,8.0,Bom
949,74.0,28947.34,Rio de Janeiro,B,6.1,Bom
950,79.0,26045.39,Vitória,B,5.9,Bom
951,44.0,32995.81,Belo Horizonte,A,5.5,Bom
952,45.0,44473.85,São Paulo,B,7.8,Bom
953,52.0,30070.8,Vitória,A,7.4,Bom
954,53.0,23113.87,Vitória,B,8.5,Bom
955,61.0,13927.79,Belo Horizonte,B,9.0,Bom
956,61.0,41319.14,São Paulo,A,6.4,Bom
957,44.0,23379.29,São Paulo,A,5.1,Bom
958,34.0,12386.21,Vitória,A,8.7,Bom
959,56.0,4016.64,Vitória,A,8.1,Bom
960,18.0,9820.58,São Paulo,A,8.8,Bom
961,60.0,32432.09,São Paulo,B,6.9,Bom
962,73.0,1589.52,São Paulo,A,6.3,Bom
963,18.0,9780.52,Belo Horizonte,A,7.3,Bom
964,53.0,18404.78,Belo Horizonte,A,6.4,Bom
965,65.0,11906.42,Vitória,A,5.0,Bom
966,18.0,7346.16,Belo Horizonte,B,6.6,Bom
967,45.0,28259.89,São Paulo,B,6.6,Bom
968,79.0,20837.54,Belo Horizonte,A,8.6,Bom
