id,idade,renda,cidade,categoria,nota,feedback
488,48.0,25815.1,São Paulo,B,5.3,Bom
489,64.0,40815.68,São Paulo,B,7.6,Bom
490,37.0,7186.42,São Paulo,A,9.8,Bom
491,46.0,9501.75,Rio de Janeiro,B,9.8,Desconhecido
492,70.0,15949.49,Rio de Janeiro,B,8.5,Bom
493,41.0,14948.06,Belo Horizonte,A,8.6,Bom
494,69.0,24474.13,São Paulo,B,9.9,Bom
495,66.0,16054.8,Rio de Janeiro,B,8.3,Bom
496,35.0,45195.24,São Paulo,A,5.4,Bom
497,51.0,42887.17,Rio de Janeiro,B,6.1,Bom
498,81.0,45462.56,Rio de Janeiro,A,7.2,Bom
499,43.0,5696.6,Vitória,A,8.6,Bom
500,30.0,23873.43,Vitória,A,7.3,Bom
501,52.0,16226.78,Belo Horizonte,B,9.7,Bom
502,76.0,40079.15,Belo Horizonte,B,10.0,Bom
503,70.0,30926.35,Rio de Janeiro,A,5.9,Bom
504,21.0,6901.39,Rio de Janeiro,B,9.9,Bom
505,74.0,6497.03,Rio de Janeiro,A,6.1,Bom
506,68.0,12382.75,São Paulo,B,5.4,Bom
507,28.0,45620.11,Vitória,B,6.5,Bom
508,54.0,21764.77,Rio de Janeiro,A,6.6,Bom
509,19.0,28582.16,Rio de Janeiro,A,5.1,Bom
510,65.0,17276.92,Rio de Janeiro,Desconhecido,6.6,Desconhecido
511,21.0,42136.9,Vitória,Desconhecido,7.0,Desconhecido
512,46.0,15824.94,Belo Horizonte,A,8.0,Desconhecido
513,40.0,14898.2,Belo Horizonte,A,5.5,Bom
514,81.0,31585.1,Rio de Janeiro,B,5.6,Bom
515,80.0,38662.93,Rio de Janeiro,A,5.0,Bom
516,64.0,13214.96,Rio de Janeiro,A,7.0,Bom
517,18.0,5996.67,Rio de Janeiro,B,5.8,Bom
518,70.0,16067.72,Vitória,A,8.7,Bom
519,24.0,33549.37,Vitória,B,5.9,Desconhecido
520,21.0,17855.51,Vitória,A,8.5,Bom
521,47.0,8517.42,Rio de Janeiro,B,8.9,Bom
522,74.0,15362.54,Belo Horizonte,B,5.1,Bom
523,40.0,43771.48,São Paulo,B,8.6,Bom
524,27.0,12030.5,São Paulo,A,5.7,Bom
525,24.0,35831.53,São Paulo,B,8.4,Bom
526,63.0,32572.92,Rio de Janeiro,B,9.5,Bom
527,60.0,45985.3,Rio de Janeiro,B,9.7,Bom
528,52.0,32950.44,Vitória,B,6.2,Bom
529,77.0,33446.58,São Paulo,B,5.6,Bom
530,32.0,31098.63,Rio de Janeiro,B,9.4,Bom
531,29.0,38151.47,São Paulo,A,7.7,Bom
532,49.0,18280.74,Belo Horizonte,A,8.3,Bom
533,20.0,45821.44,São Paulo,B,6.7,Bom
534,82.0,23767.81,Vitória,A,6.1,Bom
535,63.0,13637.6,Belo Horizonte,B,8.0,Bom
536,41.0,43349.48,Vitória,A,6.4,Bom
537,50.0,23614.66,Rio de Janeiro,B,6.5,Bom
538,35.0,22863.82,São Paulo,B,9.2,Bom
539,52.0,37566.77,Vitória,A,5.5,Bom
540,56.0,20090.41,São Paulo,A,7.9,Bom
541,81.0,18415.01,São Paulo,A,6.5,Bom
542,78.0,16820.9,Belo Horizonte,A,7.1,Bom
543,28.0,27250.86,Rio de Janeiro,B,9.4,Bom
544,43.0,8602.56,São Paulo,A,9.9,Bom
545,82.0,24326.14,Rio de Janeiro,B,10.0,Bom
546,29.0,38824.51,Belo Horizonte,B,7.2,Bom
547,39.0,10658.82,São Paulo,B,6.9,Bom
548,27.0,14429.1,Belo Horizonte,A,7.2,Bom
549,36.0,31696.34,Belo Horizonte,A,5.4,Bom
550,38.0,41120.76,Rio de Janeiro,B,8.7,Bom
551,39.0,7133.91,Rio de Janeiro,A,7.0,Bom
552,34.0,21394.53,Belo Horizonte,A,8.9,Bom
553,21.0,2739.13,Vitória,A,7.5,Bom
554,40.0,37979.51,Rio de Janeiro,B,7.1,Bom
555,55.0,22950.52,São Paulo,A,8.0,Bom
556,41.0,40290.48,Vitória,B,9.3,Bom
557,18.0,44869.03,Belo Horizonte,B,5.1,Bom
558,35.0,6046.19,São Paulo,Desconhecido,9.3,Desconhecido
559,43.0,38790.92,São Paulo,A,7.1,Bom
560,30.0,14149.98,Belo Horizonte,A,7.0,Bom
561,51.0,1651.02,São Paulo,A,8.1,Bom
562,33.0,41713.6,Vitória,B,5.8,Bom
563,50.0,45755.16,São Paulo,A,6.0,Bom
564,23.0,38962.26,Vitória,A,7.9,Bom
565,70.0,29931.0,Rio de Janeiro,A,9.5,Bom
566,25.0,9746.49,Belo Horizonte,B,8.4,Bom
567,56.0,44986.51,Belo Horizonte,B,8.3,Bom
568,66.0,11764.84,São Paulo,A,5.3,Bom
569,30.0,6479.96,Belo Horizonte,A,9.4,Bom
570,47.0,31985.16,Desconhecido,B,8.2,Bom
571,16.0,45496.8,Rio de Janeiro,A,9.0,Bom
572,37.0,32305.64,Vitória,A,7.436634663971703,Desconhecido
573,75.0,44880.74,São Paulo,A,8.0,Bom
574,82.0,24117.56275705645,São Paulo,A,7.6,Desconhecido
575,45.0,35737.0,Belo Horizonte,B,7.7,Bom
576,40.0,40866.9,São Paulo,B,9.7,Bom
577,20.0,5620.09,Rio de Janeiro,B,6.5,Bom
578,28.0,5715.91,Belo Horizonte,B,6.1,Bom
579,45.0,32175.59,Belo Horizonte,B,8.6,Bom
580,48.472966144517436,8203.04,Belo Horizonte,A,7.0,Bom
581,67.0,22499.56,Vitória,B,7.1,Bom
582,82.0,24469.85,Vitória,A,6.3,Bom
583,44.0,4117.49,Vitória,Desconhecido,7.8,Desconhecido
584,21.0,32814.75,Belo Horizonte,A,7.5,Bom
585,74.0,37499.97,Rio de Janeiro,A,8.4,Bom
586,82.0,43305.12,Rio de Janeiro,A,6.1,Bom
587,17.0,11934.18,Belo Horizonte,B,9.2,Bom
588,61.0,21214.23,Belo Horizonte,A,5.4,Bom
589,81.0,2427.2,Belo Horizonte,A,9.2,Bom
590,43.0,33130.45,Belo Horizonte,B,5.5,Bom
591,49.0,20577.49,São Paulo,B,9.7,Bom
592,81.0,35653.28,Vitória,A,8.0,Bom
593,46.0,29981.9,São Paulo,B,5.2,Bom
594,48.472966144517436,22626.02,Desconhecido,A,5.7,Bom
595,77.0,18666.7,São Paulo,A,6.5,Bom
596,79.0,10903.61,Vitória,B,7.4,Bom
597,20.0,20665.69,Vitória,A,9.4,Bom
598,29.0,28592.8,São Paulo,B,8.2,Bom
599,47.0,13697.79,São Paulo,A,9.5,Bom
600,48.0,1922.47,Rio de Janeiro,A,9.3,Bom
601,70.0,31850.22,Vitória,Desconhecido,6.4,Desconhecido
602,67.0,22636.01,São Paulo,B,7.1,Bom
603,27.0,9219.43,São Paulo,B,8.7,Bom
604,39.0,34917.48,São Paulo,A,9.3,Bom
605,73.0,27202.64,Belo Horizonte,B,7.8,Bom
606,57.0,46051.93,Rio de Janeiro,B,7.1,Bom
607,69.0,16527.89,Belo Horizonte,A,6.5,Bom
608,72.0,10621.68,Vitória,A,7.1,Bom
609,29.0,5497.03,Belo Horizonte,B,8.6,Bom
610,19.0,34906.26,São Paulo,B,5.7,Bom
611,41.0,42308.68,Rio de Janeiro,A,8.3,Bom
612,80.0,37819.64,Rio de Janeiro,B,7.6,Bom
613,66.0,3664.47,Belo Horizonte,B,5.3,Bom
614,63.0,28427.98,Rio de Janeiro,A,9.2,Bom
615,65.0,31094.21,Vitória,A,9.3,Bom
616,22.0,20956.84,Vitória,A,6.3,Bom
617,54.0,42264.17,Rio de Janeiro,A,7.4,Bom
618,28.0,3759.65,São Paulo,A,5.9,Bom
619,66.0,29036.07,São Paulo,B,5.8,Bom
620,23.0,8534.95,Belo Horizonte,B,6.1,Bom
621,22.0,6734.8,São Paulo,B,5.8,Bom
622,26.0,38516.2,Vitória,B,7.6,Bom
623,89.0,862.82,Vitória,B,2.6,Bom
624,52.0,44796.31,Rio de Janeiro,B,7.1,Bom
625,28.0,8241.36,São Paulo,A,9.6,Bom
626,76.0,2771.02,Belo Horizonte,A,9.4,Bom
627,21.0,28410.09,Vitória,B,6.7,Bom
628,45.0,44192.46,Belo Horizonte,B,6.1,Bom
629,82.0,12679.58,Vitória,A,6.0,Bom
630,28.0,16678.58,Belo Horizonte,A,9.8,Bom
631,22.0,10931.6,Belo Horizonte,A,8.6,Bom
632,43.0,21577.6,São Paulo,B,7.9,Bom
633,37.0,37410.3,Vitória,A,6.8,Bom
634,71.0,44009.0,Rio de Janeiro,B,9.5,Bom
635,80.0,15710.99,Rio de Janeiro,A,6.1,Bom
636,17.0,31288.64,Belo Horizonte,B,5.1,Bom
637,57.0,18460.57,São Paulo,A,5.5,Bom
638,70.0,43021.75,Vitória,A,9.5,Bom
639,37.0,3711.47,Rio de Janeiro,B,7.8,Bom
640,70.0,30274.81,Rio de Janeiro,B,5.4,Bom
641,49.0,27873.43,São Paulo,B,6.8,Bom
642,75.0,23810.84,Belo Horizonte,B,6.2,Bom
643,33.0,11077.49,Vitória,B,8.0,Bom
644,30.0,19917.02,Belo Horizonte,B,5.1,Bom
645,7.0,590.89,São Paulo,A,2.8,Bom
646,41.0,29742.36,Belo Horizonte,B,5.2,Bom
647,35.0,17639.43,Belo Horizonte,B,9.7,Bom
648,62.0,14240.83,São Paulo,B,5.9,Bom
649,65.0,37388.11,Belo Horizonte,A,6.6,Bom
650,30.0,31428.48,Rio de Janeiro,B,6.7,Bom
651,43.0,34852.47,Belo Horizonte,B,6.1,Bom
652,73.0,30811.25,São Paulo,B,6.7,Bom
653,53.0,41529.97,Belo Horizonte,B,6.6,Bom
654,36.0,33096.93,Rio de Janeiro,B,8.5,Bom
655,53.0,34392.91,Belo Horizonte,A,8.2,Bom
656,42.0,23173.19,Rio de Janeiro,A,10.0,Bom
657,66.0,20586.64,Vitória,B,7.7,Bom
658,79.0,2662.92,Vitória,A,7.6,Bom
659,63.0,6973.0,Rio de Janeiro,B,6.9,Bom
660,47.0,20502.68,Vitória,B,9.0,Bom
661,45.0,26661.08,Rio de Janeiro,A,8.4,Bom
662,77.0,14490.64,Vitória,A,9.3,Bom
663,76.0,18240.35,São Paulo,A,5.2,Bom
664,49.0,3213.63,Vitória,B,7.0,Bom
665,29.0,41903.88,Belo Horizonte,B,9.3,Desconhecido
666,66.0,31856.51,Rio de Janeiro,B,7.7,Bom
667,38.0,23759.77,São Paulo,A,9.2,Bom
668,56.0,16179.76,Rio de Janeiro,B,9.4,Bom
669,33.0,17138.52,Belo Horizonte,A,8.9,Bom
670,25.0,45937.48,São Paulo,B,5.8,Bom
671,37.0,45065.35,Rio de Janeiro,B,9.5,Bom
672,19.0,29587.48,Rio de Janeiro,B,7.8,Bom
673,79.0,32406.53,São Paulo,B,8.6,Bom
674,37.0,11376.73,São Paulo,B,6.8,Bom
675,48.472966144517436,8954.57,São Paulo,B,5.8,Bom
676,16.0,11612.45,Belo Horizonte,B,8.7,Bom
677,19.0,45612.64,Vitória,A,8.9,Bom
678,77.0,7080.81,Rio de Janeiro,B,6.0,Bom
679,72.0,44992.69,Rio de Janeiro,A,7.5,Bom
680,68.0,38919.96,Belo Horizonte,A,5.3,Bom
681,29.0,25437.3,Vitória,A,6.6,Bom
682,74.0,10519.62,São Paulo,B,8.9,Bom
683,31.0,7898.19,Vitória,A,8.3,Bom
684,55.0,1960.95,Belo Horizonte,B,5.9,Bom
685,61.0,17154.82,São Paulo,A,9.9,Bom
686,74.0,21930.79,Vitória,B,6.4,Bom
687,78.0,8334.4,Vitória,A,8.9,Bom
688,66.0,27504.44,Rio de Janeiro,B,5.9,Bom
689,54.0,21217.56,Belo Horizonte,B,7.4,Bom
690,66.0,16344.03,Vitória,B,7.3,Bom
691,73.0,10936.23,São Paulo,A,8.6,Bom
692,46.0,38050.32,São Paulo,A,5.1,Bom
693,37.0,46116.61,Vitória,A,9.4,Bom
694,30.0,25890.94,Rio de Janeiro,B,7.8,Bom
695,62.0,42251.58,Vitória,B,6.7,Bom
696,18.0,45693.13,Belo Horizonte,A,9.5,Bom
697,66.0,24801.58,Belo Horizonte,B,7.0,Bom
698,59.0,43202.79,Rio de Janeiro,A,7.9,Bom
699,69.0,21319.43,Vitória,A,8.2,Bom
700,35.0,8336.94,Vitória,B,8.6,Bom
701,74.0,9046.42,Vitória,B,6.2,Bom
702,25.0,7435.22,São Paulo,B,7.7,Bom
703,22.0,20450.47,São Paulo,A,10.0,Bom
704,55.0,29991.26,Vitória,B,5.7,Bom
705,41.0,21511.02,Rio de Janeiro,B,9.6,Bom
706,67.0,43368.89,Vitória,A,9.4,Bom
707,48.472966144517436,26687.8,Vitória,A,9.9,Bom
708,79.0,23109.91,Vitória,A,8.6,Bom
709,35.0,37917.28,Vitória,B,5.9,Bom
710,45.0,15722.7,Vitória,B,5.2,Bom
711,55.0,36516.54,Vitória,B,7.5,Bom
712,35.0,45245.73,Belo Horizonte,B,6.0,Bom
713,53.0,21556.38,Rio de Janeiro,Desconhecido,9.9,Desconhecido
714,42.0,24153.45,Vitória,A,8.7,Bom
715,74.0,32883.48,São Paulo,A,6.8,Bom
716,51.0,12475.2,Rio de Janeiro,B,6.8,Bom
717,43.0,30749.96,Rio de Janeiro,B,6.4,Bom
718,53.0,25698.86,Vitória,A,7.0,Bom
719,81.0,3315.31,Vitória,A,6.2,Bom
720,27.0,17397.6,Belo Horizonte,B,7.0,Bom
721,24.0,15334.81,Rio de Janeiro,A,6.7,Desconhecido
722,30.0,15344.84,São Paulo,B,7.2,Bom
723,33.0,27306.11,Rio de Janeiro,A,6.2,Bom
724,79.0,12098.33,Belo Horizonte,B,8.5,Bom
725,21.0,42017.8,Rio de Janeiro,A,7.4,Bom
726,80.0,4980.58,São Paulo,B,6.3,Bom
727,25.0,42382.35,Vitória,A,7.2,Bom
728,49.0,46101.12,São Paulo,A,5.5,Bom
729,42.0,7897.92,Vitória,A,5.2,Bom
730,36.0,43438.73,Belo Horizonte,B,9.6,Bom
731,63.0,8689.07,Belo Horizonte,B,6.8,Bom
732,34.0,9471.44,Vitória,B,6.2,Bom
733,62.0,10329.36,São Paulo,A,9.9,Bom
734,82.0,42774.78,São Paulo,B,6.6,Bom
735,17.0,45833.46,São Paulo,B,6.8,Bom
736,28.0,16233.48,São Paulo,B,5.0,Bom
737,37.0,35398.28,Vitória,A,8.8,Bom
738,50.0,41458.17,Rio de Janeiro,B,5.2,Bom
739,58.0,22949.74,Vitória,B,6.7,Bom
740,20.0,9491.05,Vitória,B,6.3,Bom
741,39.0,12029.37,Vitória,B,6.6,Bom
742,74.0,44064.83,Belo Horizonte,A,9.1,Bom
743,70.0,26841.92,Rio de Janeiro,A,6.5,Bom
744,60.0,5961.37,Rio de Janeiro,B,8.2,Bom
745,41.0,9334.61,Rio de Janeiro,A,7.436634663971703,Desconhecido
746,25.0,28286.48,Vitória,A,5.3,Bom
747,61.0,25045.98,Vitória,A,7.5,Bom
748,76.0,18535.02,Belo Horizonte,A,6.7,Bom
749,54.0,33498.55,Belo Horizonte,A,9.1,Bom
750,72.0,41893.01,Rio de Janeiro,B,5.7,Bom
751,26.0,12226.58,São Paulo,A,5.5,Bom
752,18.0,21400.44,Vitória,A,9.0,Bom
753,71.0,16347.15,Belo Horizonte,A,6.1,Bom
754,60.0,33006.42,Vitória,A,5.5,Bom
755,98.0,1443.61,Vitória,B,3.9,Bom
756,56.0,15848.43,Rio de Janeiro,A,8.5,Bom
757,78.0,36195.61,Rio de Janeiro,B,5.2,Bom
758,73.0,3257.73,Vitória,B,6.3,Bom
759,30.0,34698.58,Vitória,B,7.1,Bom
760,16.0,44098.19,Belo Horizonte,B,8.4,Bom
761,25.0,7077.85,Vitória,B,6.2,Bom
762,77.0,24813.66,Vitória,B,5.4,Bom
763,64.0,11520.05,Rio de Janeiro,A,7.7,Bom
764,51.0,7938.28,Rio de Janeiro,A,6.9,Bom
765,67.0,8215.6,Rio de Janeiro,B,6.0,Bom
766,43.0,6050.99,Rio de Janeiro,B,5.7,Bom
767,28.0,28844.34,Belo Horizonte,B,6.3,Bom
768,48.472966144517436,3644.38,Belo Horizonte,B,8.0,Bom
769,55.0,13965.38,São Paulo,B,8.0,Bom
770,72.0,7220.06,Belo Horizonte,A,5.1,Bom
771,36.0,12777.8,São Paulo,A,8.0,Bom
772,34.0,42770.09,Rio de Janeiro,A,6.0,Bom
773,76.0,29037.95,Rio de Janeiro,B,8.0,Bom
774,50.0,15725.05,Rio de Janeiro,B,6.7,Bom
775,60.0,27331.3,São Paulo,A,9.6,Bom
776,16.0,24378.49,Belo Horizonte,A,5.2,Bom
777,66.0,23867.01,São Paulo,B,6.8,Bom
778,49.0,33993.42,Belo Horizonte,B,7.2,Bom
779,46.0,37330.72,Belo Horizonte,A,6.6,Bom
780,19.0,10349.77,São Paulo,B,6.1,Bom
781,29.0,5781.81,Belo Horizonte,B,8.8,Bom
782,29.0,15368.45,Rio de Janeiro,A,9.4,Bom
783,19.0,20311.47,Belo Horizonte,A,7.7,Bom
784,18.0,26604.45,São Paulo,A,8.0,Bom
785,48.0,25860.72,São Paulo,B,9.9,Bom
786,36.0,34580.78,Vitória,B,7.3,Bom
787,32.0,22106.02,Vitória,A,9.5,Bom
788,55.0,25261.23,Rio de Janeiro,A,9.0,Bom
789,46.0,34620.35,São Paulo,A,8.9,Bom
790,23.0,38921.82,Rio de Janeiro,B,8.9,Bom
791,34.0,31416.63,Rio de Janeiro,B,7.436634663971703,Desconhecido
792,53.0,13074.06,Vitória,A,8.1,Bom
793,80.0,23043.8,Vitória,A,9.5,Bom
794,38.0,12366.42,Belo Horizonte,A,5.6,Bom
795,66.0,28811.38,Rio de Janeiro,A,6.4,Bom
796,54.0,28833.76,São Paulo,A,6.7,Bom
797,29.0,27817.14,Vitória,B,5.2,Bom
798,63.0,23698.9,Rio de Janeiro,A,9.3,Bom
799,30.0,10748.23,São Paulo,B,7.3,Bom
800,51.0,6569.42,Belo Horizonte,B,5.3,Bom
801,70.0,12779.08,Belo Horizonte,B,8.3,Bom
802,77.0,6360.96,Rio de Janeiro,B,7.7,Bom
803,33.0,9674.11,São Paulo,B,9.6,Bom
804,78.0,29639.77,São Paulo,A,8.0,Bom
805,73.0,20454.26,São Paulo,A,9.6,Bom
806,25.0,5107.55,Desconhecido,B,8.2,Bom
807,81.0,41527.1,São Paulo,A,6.0,Bom
808,63.0,31725.55,São Paulo,A,6.2,Bom
809,59.0,19402.45,Rio de Janeiro,B,6.5,Bom
810,50.0,46104.51,São Paulo,A,7.1,Bom
811,46.0,12928.94,Belo Horizonte,A,5.2,Bom
812,39.0,9182.16,Rio de Janeiro,B,9.3,Bom
813,55.0,16760.62,Vitória,B,7.2,Bom
814,60.0,10245.55,São Paulo,A,10.0,Bom
815,26.0,12372.52,São Paulo,A,5.0,Bom
816,19.0,26769.83,Rio de Janeiro,A,9.9,Bom
817,17.0,28578.28,Vitória,A,5.9,Bom
818,48.0,30514.76,Belo Horizonte,A,7.5,Bom
819,55.0,38275.05,Belo Horizonte,A,7.6,Bom
820,54.0,44208.77,São Paulo,B,7.436634663971703,Desconhecido
821,39.0,14702.78,São Paulo,A,7.5,Bom
822,41.0,31365.15,Vitória,B,8.1,Bom
823,28.0,19682.95,São Paulo,B,8.5,Bom
824,45.0,43169.93,Vitória,B,8.8,Bom
825,24.0,35491.68,Vitória,A,9.0,Bom
826,33.0,15002.95,Belo Horizonte,A,7.6,Bom
827,36.0,40154.43,Vitória,A,5.1,Bom
828,69.0,16235.42,Rio de Janeiro,B,5.3,Bom
829,19.0,46179.73,Belo Horizonte,B,7.1,Bom
830,78.0,22068.77,Rio de Janeiro,B,6.9,Bom
831,48.0,45957.01,Rio de Janeiro,B,6.5,Bom
832,43.0,41839.63,Rio de Janeiro,A,10.0,Bom
833,32.0,37988.04,Belo Horizonte,B,5.7,Bom
834,77.0,18635.56,Belo Horizonte,B,5.1,Bom
835,16.0,23127.58,São Paulo,B,9.1,Bom
836,65.0,20337.13,Belo Horizonte,B,7.2,Bom
837,77.0,28806.69,Rio de Janeiro,B,7.0,Bom
838,40.0,32788.59,Rio de Janeiro,B,6.7,Bom
839,55.0,30687.16,Rio de Janeiro,A,9.9,Bom
840,64.0,29441.8,Rio de Janeiro,A,7.436634663971703,Desconhecido
841,23.0,38951.6,São Paulo,A,7.6,Bom
842,26.0,12156.4,Vitória,B,9.0,Bom
843,63.0,40567.79,São Paulo,B,8.3,Bom
844,71.0,3944.16,Belo Horizonte,B,7.9,Bom
845,74.0,24024.0,Vitória,A,9.3,Bom
846,52.0,45062.1,Rio de Janeiro,A,8.4,Bom
847,81.0,15160.36,Belo Horizonte,A,9.7,Bom
848,53.0,36461.74,São Paulo,A,5.4,Bom
849,55.0,36874.76,São Paulo,A,7.0,Bom
850,25.0,27320.99,Belo Horizonte,B,9.7,Bom
851,42.0,12048.75,Belo Horizonte,B,7.7,Bom
852,30.0,18892.58,Belo Horizonte,B,6.6,Bom
853,41.0,17542.58,Vitória,B,9.6,Bom
854,46.0,27258.94,São Paulo,B,8.1,Bom
855,37.0,34855.05,Rio de Janeiro,A,9.6,Bom
856,35.0,17209.46,Belo Horizonte,B,5.5,Bom
857,29.0,24395.61,Belo Horizonte,B,5.4,Bom
858,67.0,27024.17,Vitória,A,6.3,Bom
859,51.0,22098.49,São Paulo,A,9.7,Bom
860,51.0,37092.84,Vitória,B,6.6,Bom
861,22.0,12768.86,Rio de Janeiro,B,5.3,Bom
862,66.0,3621.57,Belo Horizonte,A,6.2,Bom
863,72.0,28520.44,Rio de Janeiro,A,8.3,Bom
864,66.0,43413.52,Rio de Janeiro,B,8.8,Bom
865,30.0,30093.44,Belo Horizonte,B,6.0,Bom
866,58.0,14834.24,Belo Horizonte,A,6.5,Bom
867,27.0,23444.31,Rio de Janeiro,B,9.5,Bom
868,82.0,5066.18,São Paulo,B,7.5,Bom
869,30.0,20439.63,Rio de Janeiro,A,6.5,Bom
870,52.0,43885.58,Vitória,B,8.3,Bom
871,18.0,18681.9,São Paulo,A,8.8,Bom
872,72.0,13133.68,Rio de Janeiro,B,6.9,Bom
873,57.0,19830.12,Rio de Janeiro,A,6.2,Bom
874,29.0,6614.83,Belo Horizonte,B,5.0,Bom
875,33.0,36764.88,Rio de Janeiro,A,7.4,Bom
876,58.0,19167.06,Belo Horizonte,B,9.4,Bom
877,70.0,17036.16,Rio de Janeiro,A,7.4,Bom
878,33.0,18842.67,Belo Horizonte,A,6.4,Bom
879,72.0,38733.22,São Paulo,A,9.0,Bom
880,45.0,45015.56,São Paulo,A,6.2,Bom
881,81.0,37110.72,São Paulo,B,5.4,Bom
882,56.0,33432.95,Vitória,B,7.0,Bom
883,66.0,24117.56275705645,Desconhecido,B,9.5,Desconhecido
884,75.0,40404.1,Belo Horizonte,B,8.7,Bom
885,74.0,4876.65,Vitória,B,8.9,Bom
886,63.0,36375.54,Belo Horizonte,B,6.3,Bom
887,70.0,31771.54,Belo Horizonte,A,7.3,Bom
888,53.0,16973.03,Vitória,A,9.0,Bom
889,48.472966144517436,34384.6,Belo Horizonte,A,8.1,Bom
890,50.0,41449.78,São Paulo,B,6.4,Bom
891,60.0,29932.85,São Paulo,A,5.4,Bom
892,22.0,12430.41,Belo Horizonte,A,9.3,Bom
893,18.0,24916.5,Rio de Janeiro,Desconhecido,8.4,Desconhecido
894,42.0,18153.21,São Paulo,A,8.3,Bom
895,59.0,36535.25,São Paulo,A,7.2,Bom
896,26.0,29524.47,São Paulo,B,8.2,Bom
897,53.0,10996.73,Vitória,B,6.8,Bom
898,38.0,11533.18,São Paulo,A,8.2,Bom
899,60.0,38735.38,Rio de Janeiro,B,6.5,Bom
900,41.0,6373.79,Belo Horizonte,B,8.0,Bom
901,35.0,4983.55,São Paulo,A,5.7,Bom
902,26.0,27049.69,Belo Horizonte,A,7.7,Bom
903,29.0,31110.36,São Paulo,A,7.9,Bom
904,45.0,20132.7,Rio de Janeiro,A,6.4,Bom
905,78.0,3842.08,Rio de Janeiro,A,5.8,Bom
906,47.0,43491.37,São Paulo,B,7.0,Bom
907,70.0,3712.61,Vitória,A,9.2,Bom
908,57.0,17913.08,Vitória,A,7.0,Bom
909,50.0,17345.32,Rio de Janeiro,A,6.9,Bom
910,54.0,45803.95,Belo Horizonte,A,10.0,Bom
911,22.0,27745.14,Rio de Janeiro,B,5.1,Bom
912,80.0,42139.66,São Paulo,B,6.7,Bom
913,18.0,33819.52,Belo Horizonte,B,7.2,Bom
914,22.0,39765.71,Belo Horizonte,B,7.8,Bom
915,49.0,40365.22,Vitória,B,7.436634663971703,Desconhecido
916,68.0,41863.24,Vitória,B,7.6,Bom
917,41.0,5977.42,Rio de Janeiro,B,7.7,Bom
918,40.0,5901.43,Rio de Janeiro,B,9.5,Bom
919,36.0,23886.88,Belo Horizonte,A,5.2,Bom
920,39.0,11300.33,Rio de Janeiro,B,6.6,Bom
921,63.0,25489.82,Rio de Janeiro,A,9.6,Bom
922,18.0,33108.34,Vitória,A,7.8,Bom
923,40.0,7341.4,São Paulo,B,8.4,Bom
924,16.0,10708.78,São Paulo,B,9.1,Bom
925,40.0,9507.56,Vitória,B,6.6,Bom
926,82.0,22331.29,Vitória,B,9.0,Bom
927,50.0,43199.29,Vitória,B,6.2,Bom
928,63.0,19819.32,Belo Horizonte,A,8.0,Bom
929,28.0,41386.88,São Paulo,A,9.6,Bom
930,62.0,19077.82,Vitória,A,5.3,Bom
931,67.0,24214.47,Vitória,A,8.2,Bom
932,32.0,24460.43,Belo Horizonte,A,8.8,Bom
933,22.0,41764.5,São Paulo,A,6.7,Bom
934,37.0,46040.07,Vitória,B,8.2,Bom
935,73.0,13528.42,Vitória,B,8.1,Bom
936,37.0,5047.28,Rio de Janeiro,B,7.2,Bom
937,29.0,27156.92,Rio de Janeiro,B,6.1,Bom
938,77.0,8665.35,São Paulo,B,5.4,Bom
939,34.0,4647.88,Rio de Janeiro,B,6.5,Bom
940,56.0,18727.3,Rio de Janeiro,A,8.9,Bom
941,48.0,17708.12,São Paulo,A,6.5,Bom
942,24.0,33281.81,Belo Horizonte,A,6.6,Bom
943,20.0,10335.48,Belo Horizonte,B,7.1,Bom
944,18.0,32165.5,Belo Horizonte,A,6.0,Bom
945,32.0,5322.95,Belo Horizonte,B,5.4,Bom
946,77.0,6025.46,Belo Horizonte,A,7.6,Bom
947,62.0,6318.38,São Paulo,A,6.8,Bom
948,62.0,5397.08,Belo Horizonte,A,8.0,Bom
949,75.0,23227.6,Vitória,A,7.8,Bom
950,59.0,40687.13,São Paulo,A,8.8,Bom
951,26.0,13805.66,Vitória,B,8.7,Bom
952,53.0,16426.69,Vitória,A,8.1,Bom
953,38.0,9972.36,Vitória,B,9.1,Bom
954,80.0,3019.19,São Paulo,A,5.4,Bom
955,82.0,10546.24,Belo Horizonte,B,9.9,Bom
956,64.0,4610.18,Vitória,B,6.7,Bom
957,79.0,42358.02,Belo Horizonte,A,9.2,Bom
958,53.0,37380.4,Belo Horizonte,B,7.2,Bom
959,24.0,24196.99,São Paulo,B,7.7,Bom
960,17.0,7768.07,Vitória,A,7.3,Bom
961,24.0,41294.2,São Paulo,B,8.9,Bom
962,52.0,12568.37,Rio de Janeiro,A,9.0,Bom
963,61.0,5311.77,São Paulo,B,8.8,Bom
964,79.0,17302.0,Vitória,A,7.6,Bom
965,44.0,12602.68,Belo Horizonte,A,8.6,Bom
966,19.0,32303.0,Rio de Janeiro,A,9.8,Bom
967,71.0,36773.76,São Paulo,A,6.0,Bom
968,61.0,42067.38,São Paulo,B,6.7,Bom
969,48.472966144517436,12484.04,Belo Horizonte,B,6.8,Bom
970,76.0,39277.99,Rio de Janeiro,B,5.3,Bom
971,79.0,29880.03,Vitória,B,6.9,Bom
