id,idade,renda,cidade,categoria,nota,feedback
527,29,22266.25,Vitória,A,7.3,Bom
528,56,41506.51,Vitória,B,5.6,Bom
529,32,27988.29,Belo Horizonte,A,6.3,Bom
530,72,26210.63,Belo Horizonte,A,6.7,Bom
531,44,29353.39,Rio de Janeiro,B,5.2,Bom
532,26,15446.28,Vitória,B,9.5,Bom
533,33,11410.8,Rio de Janeiro,B,7.3,Bom
534,74,22031.33,São Paulo,B,5.7,Bom
535,51,7372.67,Vitória,B,9.1,Bom
536,73,44697.67,Belo Horizonte,B,9.1,Bom
537,73,25262.05,Belo Horizonte,A,8.8,Bom
538,75,45460.96,Rio de Janeiro,B,5.1,Bom
539,29,36622.93,Vitória,B,6.5,Bom
540,65,34327.28,São Paulo,B,8.9,Bom
541,41,22018.24,Vitória,B,9.9,Bom
542,31,32594.37,Vitória,A,9.0,Bom
543,24,42139.88,Rio de Janeiro,A,8.3,Bom
544,16,33619.76,Vitória,A,6.6,Bom
545,47,35596.4,Rio de Janeiro,A,6.3,Bom
546,73,41724.58,Belo Horizonte,A,5.2,Bom
547,64,29066.44,Belo Horizonte,B,7.5,Bom
548,36,19533.16,Rio de Janeiro,B,6.7,Bom
549,56,8248.07,Belo Horizonte,A,6.2,Bom
550,17,41444.22,Rio de Janeiro,B,5.7,Bom
551,25,28652.64,Rio de Janeiro,A,5.0,Bom
552,51,32388.08,São Paulo,A,7.7,Bom
553,75,41870.87,Rio de Janeiro,A,6.7,Bom
554,26,7887.99,São Paulo,A,8.0,Bom
555,16,45269.82,Belo Horizonte,A,5.4,Bom
556,49,44388.6,Rio de Janeiro,A,7.4,Bom
557,16,20613.32,Belo Horizonte,A,9.0,Bom
558,53,3973.53,Rio de Janeiro,B,8.1,Bom
559,39,40563.56,Rio de Janeiro,B,5.7,Bom
560,24,38874.26,Vitória,B,8.4,Bom
561,38,25616.34,Belo Horizonte,A,8.3,Bom
562,42,10236.3,São Paulo,A,9.5,Bom
563,66,15440.09,São Paulo,B,6.4,Bom
564,52,10696.84,Rio de Janeiro,A,8.5,Bom
565,38,23135.29,Belo Horizonte,A,5.7,Bom
566,60,40681.47,Belo Horizonte,A,8.0,Bom
567,29,3605.14,São Paulo,B,7.9,Bom
568,42,13567.27,Belo Horizonte,B,7.7,Bom
569,30,20199.9,Belo Horizonte,B,5.4,Bom
570,52,13532.44,Rio de Janeiro,A,9.3,Bom
571,48,2349.1,São Paulo,B,9.9,Bom
572,31,33183.47,Vitória,B,7.5,Bom
573,74,6421.01,Rio de Janeiro,B,6.2,Bom
574,19,9536.11,São Paulo,B,10.0,Bom
575,33,7159.28,São Paulo,B,9.6,Bom
576,58,3670.45,Vitória,A,5.2,Bom
577,69,5176.77,Belo Horizonte,B,8.9,Bom
578,78,37465.32,Vitória,A,5.8,Bom
579,27,15466.23,Belo Horizonte,A,8.0,Bom
580,81,9758.3,Rio de Janeiro,B,6.1,Bom
581,73,4404.04,Belo Horizonte,B,7.7,Bom
582,47,19282.37,Belo Horizonte,B,7.2,Bom
583,50,39909.85,Rio de Janeiro,A,8.1,Bom
584,38,4162.8,Rio de Janeiro,A,6.1,Bom
585,64,6105.85,São Paulo,B,8.5,Bom
586,33,21581.87,Belo Horizonte,B,5.0,Bom
587,33,4401.69,Belo Horizonte,A,5.3,Bom
588,39,42808.03,São Paulo,B,5.4,Bom
589,73,40522.47,São Paulo,A,8.6,Bom
590,81,3677.62,Rio de Janeiro,B,8.3,Bom
591,38,13828.91,São Paulo,A,6.8,Bom
592,68,38208.1,São Paulo,B,7.4,Bom
593,31,8907.84,Rio de Janeiro,B,5.5,Bom
594,31,37833.58,São Paulo,B,5.5,Bom
595,37,39511.96,Belo Horizonte,B,9.9,Bom
596,66,11041.52,Rio de Janeiro,A,5.5,Bom
597,45,6535.21,Rio de Janeiro,B,8.3,Bom
598,48,16240.29,Rio de Janeiro,B,8.6,Bom
599,56,9846.93,Rio de Janeiro,A,5.3,Bom
600,46,26355.4,Belo Horizonte,B,6.3,Bom
601,64,9068.94,Belo Horizonte,A,9.0,Bom
602,81,38854.47,São Paulo,A,6.2,Bom
603,56,25433.5,Vitória,B,8.4,Bom
604,21,45280.27,São Paulo,A,6.2,Bom
605,30,17303.42,Belo Horizonte,A,7.9,Bom
606,80,27492.61,Rio de Janeiro,B,5.2,Bom
607,68,13990.76,São Paulo,A,9.8,Bom
608,67,13278.25,Vitória,A,5.3,Bom
609,33,6677.23,Rio de Janeiro,B,6.0,Bom
610,76,33034.88,Belo Horizonte,B,7.5,Bom
611,66,6692.84,Rio de Janeiro,A,6.4,Bom
612,70,17041.78,São Paulo,A,6.5,Bom
613,73,23677.74,Vitória,A,7.5,Bom
614,56,19070.76,São Paulo,A,5.3,Bom
615,70,43711.79,Belo Horizonte,A,7.8,Bom
616,44,21051.94,Vitória,B,7.1,Bom
617,39,7751.67,Rio de Janeiro,B,9.5,Bom
618,60,45695.27,Belo Horizonte,B,5.0,Bom
619,71,13381.81,Vitória,A,5.6,Bom
620,78,4425.1,Rio de Janeiro,B,9.2,Bom
621,40,31572.39,Vitória,A,9.4,Bom
622,67,25417.45,Vitória,A,9.3,Bom
623,27,19527.33,Belo Horizonte,B,9.7,Bom
624,57,3813.74,Belo Horizonte,B,8.7,Bom
625,49,28804.11,Vitória,B,6.1,Bom
626,50,34891.08,Belo Horizonte,B,7.8,Bom
627,79,20421.79,São Paulo,A,9.0,Bom
628,62,29074.43,Belo Horizonte,A,5.6,Bom
629,57,20523.33,Belo Horizonte,A,7.9,Bom
630,37,30897.43,Rio de Janeiro,B,8.7,Bom
631,37,40144.98,Rio de Janeiro,B,7.2,Bom
632,36,24638.52,Vitória,A,7.8,Bom
633,80,25332.77,Vitória,B,9.5,Bom
634,33,34688.26,Vitória,B,9.9,Bom
635,45,34627.04,Belo Horizonte,B,9.2,Bom
636,66,35839.59,Vitória,B,5.5,Bom
637,21,37019.22,Rio de Janeiro,B,7.0,Bom
638,49,31781.72,Rio de Janeiro,A,7.9,Bom
639,66,45444.32,Rio de Janeiro,A,7.8,Bom
640,81,42077.02,Vitória,B,6.5,Bom
641,41,26402.8,Vitória,B,6.1,Bom
642,57,43466.24,Belo Horizonte,A,5.6,Bom
643,49,11134.92,Vitória,B,7.8,Bom
644,22,15685.68,Vitória,B,5.0,Bom
645,62,32593.5,Vitória,B,7.4,Bom
646,78,14825.53,São Paulo,A,6.4,Bom
647,78,4306.83,Vitória,B,8.2,Bom
648,19,43369.43,São Paulo,B,7.2,Bom
649,55,6541.87,São Paulo,B,7.5,Bom
650,43,1864.04,Rio de Janeiro,B,7.4,Bom
651,57,34284.12,São Paulo,A,7.8,Bom
652,61,29345.2,Vitória,A,7.2,Bom
653,53,3778.94,Belo Horizonte,A,8.0,Bom
654,53,38164.19,Rio de Janeiro,B,8.6,Bom
655,69,6241.65,Rio de Janeiro,B,8.5,Bom
656,59,40656.72,Belo Horizonte,A,6.0,Bom
657,40,42705.62,Vitória,B,5.7,Bom
658,53,25229.65,Belo Horizonte,B,7.2,Bom
659,56,17701.13,Belo Horizonte,A,9.7,Bom
660,20,31098.43,Vitória,B,6.1,Bom
661,35,28399.73,Belo Horizonte,A,5.3,Bom
662,24,4192.56,Belo Horizonte,A,9.9,Bom
663,52,26478.14,Rio de Janeiro,A,8.6,Bom
664,79,20397.26,Rio de Janeiro,B,8.8,Bom
665,24,44455.93,Rio de Janeiro,A,9.6,Bom
666,16,17906.96,Belo Horizonte,A,9.5,Bom
667,72,14795.51,Rio de Janeiro,B,8.5,Bom
668,38,22654.98,Belo Horizonte,A,6.3,Bom
669,22,46114.75,Vitória,A,10.0,Bom
670,63,37496.46,Rio de Janeiro,A,5.3,Bom
671,45,22466.05,São Paulo,B,7.9,Bom
672,54,24150.82,Rio de Janeiro,B,5.5,Bom
673,61,44003.67,São Paulo,B,8.9,Bom
674,65,10570.35,São Paulo,B,7.6,Bom
675,73,19485.82,Belo Horizonte,A,6.2,Bom
676,80,15860.06,São Paulo,B,9.2,Bom
677,80,4358.55,São Paulo,A,9.6,Bom
678,64,19886.06,Rio de Janeiro,B,7.8,Bom
679,33,40893.25,São Paulo,B,9.8,Bom
680,25,8898.71,São Paulo,A,7.7,Bom
681,71,42806.86,Vitória,B,8.0,Bom
682,26,22683.34,Belo Horizonte,B,5.4,Bom
683,71,8576.88,Rio de Janeiro,B,6.9,Bom
684,58,42422.13,Rio de Janeiro,B,9.4,Bom
685,76,12407.98,Belo Horizonte,B,9.5,Bom
686,34,10389.28,São Paulo,A,6.2,Bom
687,36,13550.93,São Paulo,B,8.8,Bom
688,69,43823.87,Belo Horizonte,B,9.3,Bom
689,22,28110.23,Rio de Janeiro,A,6.4,Bom
690,18,21396.04,Vitória,A,5.3,Bom
691,57,36850.52,Rio de Janeiro,A,6.6,Bom
692,64,30774.05,São Paulo,A,8.8,Bom
693,52,3207.53,São Paulo,B,7.2,Bom
694,75,13694.7,Belo Horizonte,A,7.2,Bom
695,45,42131.19,Vitória,B,8.3,Bom
696,82,17319.5,São Paulo,B,7.9,Bom
697,80,42092.3,São Paulo,A,5.3,Bom
698,63,27129.47,São Paulo,A,6.5,Bom
699,16,31878.66,Belo Horizonte,B,8.4,Bom
700,22,19410.66,Rio de Janeiro,A,8.2,Bom
701,63,11634.43,São Paulo,A,6.7,Bom
702,66,7227.49,Vitória,A,9.3,Bom
703,57,21698.06,Belo Horizonte,B,6.1,Bom
704,44,35763.29,Vitória,A,9.2,Bom
705,45,17488.54,Vitória,B,8.5,Bom
706,45,13821.62,São Paulo,B,8.5,Bom
707,67,10709.08,Vitória,B,5.8,Bom
708,16,43301.21,Rio de Janeiro,B,8.5,Bom
709,28,44292.94,Belo Horizonte,A,9.0,Bom
710,58,11065.41,Belo Horizonte,A,9.4,Bom
711,74,40183.74,Rio de Janeiro,B,5.7,Bom
712,26,23352.59,Rio de Janeiro,A,10.0,Bom
713,28,32935.2,Belo Horizonte,B,8.0,Bom
714,31,30780.7,Vitória,B,7.1,Bom
715,21,21819.84,Belo Horizonte,A,9.5,Bom
716,19,29921.29,Vitória,B,9.5,Bom
717,65,37775.09,Rio de Janeiro,B,7.7,Bom
718,28,39242.93,São Paulo,A,8.3,Bom
719,55,30297.61,Vitória,A,5.9,Bom
720,75,40320.69,São Paulo,B,5.7,Bom
721,24,21791.72,São Paulo,A,9.6,Bom
722,53,7564.23,Belo Horizonte,A,7.6,Bom
723,44,10153.42,São Paulo,A,5.4,Bom
724,27,21089.16,Vitória,B,7.6,Bom
725,20,22257.56,Belo Horizonte,B,8.4,Bom
726,53,8921.95,São Paulo,A,7.3,Bom
727,45,38143.43,São Paulo,A,5.1,Bom
728,79,18233.58,Vitória,A,7.8,Bom
729,60,17962.13,Vitória,A,6.2,Bom
730,45,36734.39,Rio de Janeiro,B,9.6,Bom
731,56,41927.86,Rio de Janeiro,A,9.7,Bom
732,61,43695.54,Belo Horizonte,A,9.6,Bom
733,30,6031.19,Rio de Janeiro,A,5.5,Bom
734,38,42032.74,Vitória,A,9.3,Bom
735,68,11022.61,Rio de Janeiro,A,7.7,Bom
736,51,3596.38,Belo Horizonte,A,5.8,Bom
737,59,45747.45,Rio de Janeiro,B,5.5,Bom
738,75,27045.93,Rio de Janeiro,A,5.2,Bom
739,75,9205.38,São Paulo,B,9.4,Bom
740,72,9254.22,Vitória,A,7.8,Bom
741,51,30102.59,Belo Horizonte,A,7.3,Bom
742,66,36760.08,São Paulo,A,7.5,Bom
743,29,5616.56,São Paulo,A,9.8,Bom
744,64,24519.84,Belo Horizonte,B,6.6,Bom
745,48,38928.61,Rio de Janeiro,B,8.2,Bom
746,47,26472.86,São Paulo,B,7.5,Bom
747,23,37694.5,Rio de Janeiro,A,7.4,Bom
748,52,45355.12,Rio de Janeiro,B,9.7,Bom
749,32,7311.26,São Paulo,A,9.2,Bom
750,21,16574.82,Vitória,B,7.3,Bom
751,64,5686.06,Belo Horizonte,A,7.6,Bom
752,45,12874.33,São Paulo,B,5.5,Bom
753,66,35131.98,São Paulo,A,6.1,Bom
754,60,35896.44,Vitória,A,6.7,Bom
755,25,28287.23,Belo Horizonte,B,7.9,Bom
756,39,39656.42,São Paulo,A,5.4,Bom
757,80,12927.61,Rio de Janeiro,B,5.7,Bom
758,30,40274.63,Vitória,A,8.2,Bom
759,23,14072.79,São Paulo,B,5.5,Bom
760,73,23649.1,Belo Horizonte,A,8.4,Bom
761,44,39777.01,Belo Horizonte,B,9.3,Bom
762,26,21247.79,Rio de Janeiro,A,6.7,Bom
763,66,41966.22,São Paulo,B,7.2,Bom
764,28,42016.2,São Paulo,A,6.5,Bom
765,21,36238.9,Belo Horizonte,A,6.2,Bom
766,31,30633.99,São Paulo,B,9.8,Bom
767,32,21747.03,São Paulo,B,5.1,Bom
768,44,10636.59,Belo Horizonte,B,7.7,Bom
769,75,5712.3,Rio de Janeiro,B,5.3,Bom
770,17,18185.49,São Paulo,B,5.3,Bom
771,78,42914.15,São Paulo,A,9.6,Bom
772,16,33108.16,Rio de Janeiro,B,8.1,Bom
773,55,17004.68,Vitória,A,8.9,Bom
774,23,7412.74,Belo Horizonte,A,9.8,Bom
775,80,15935.57,Belo Horizonte,A,9.7,Bom
776,19,43892.82,Rio de Janeiro,B,5.5,Bom
777,37,5392.28,Belo Horizonte,B,5.1,Bom
778,21,45597.43,São Paulo,A,8.4,Bom
779,71,36711.03,São Paulo,A,6.3,Bom
780,80,12669.09,Rio de Janeiro,A,9.6,Bom
781,41,4477.09,Rio de Janeiro,A,9.4,Bom
782,46,4931.63,Vitória,A,5.3,Bom
783,50,11813.19,São Paulo,A,9.6,Bom
784,68,40929.04,Rio de Janeiro,A,8.9,Bom
785,53,28816.17,Rio de Janeiro,B,5.4,Bom
786,65,20288.73,São Paulo,A,8.3,Bom
787,73,38628.83,Belo Horizonte,A,7.7,Bom
788,32,24767.47,Belo Horizonte,B,8.3,Bom
789,72,4377.08,São Paulo,A,9.9,Bom
790,31,27661.13,Rio de Janeiro,B,6.4,Bom
791,69,32094.79,Belo Horizonte,A,8.7,Bom
792,46,34185.58,Belo Horizonte,B,6.8,Bom
793,105,779.55,Vitória,B,1.5,Bom
794,27,4427.26,São Paulo,B,9.2,Bom
795,37,44059.39,Vitória,B,5.9,Bom
796,21,36983.43,São Paulo,B,7.5,Bom
797,28,40438.31,Rio de Janeiro,A,5.8,Bom
798,43,5642.57,Rio de Janeiro,B,8.4,Bom
799,22,43580.93,Rio de Janeiro,B,9.7,Bom
800,36,26908.96,Belo Horizonte,B,7.1,Bom
801,80,40115.24,Vitória,A,7.8,Bom
802,78,26624.31,Belo Horizonte,A,8.8,Bom
803,69,45898.28,Belo Horizonte,B,8.0,Bom
804,50,43272.86,Vitória,A,8.9,Bom
805,67,40279.79,Belo Horizonte,A,9.3,Bom
806,53,28199.79,São Paulo,B,7.0,Bom
807,54,13373.44,Rio de Janeiro,B,8.2,Bom
808,61,10367.39,São Paulo,A,5.3,Bom
809,31,4522.78,São Paulo,B,5.2,Bom
810,36,28777.95,Rio de Janeiro,A,8.2,Bom
811,42,16625.32,Vitória,A,7.9,Bom
812,11,1347.18,Belo Horizonte,A,2.7,Bom
813,68,26645.5,Rio de Janeiro,B,6.5,Bom
814,64,34910.67,São Paulo,A,7.0,Bom
815,52,7169.64,Belo Horizonte,B,5.1,Bom
816,37,29621.45,São Paulo,B,6.4,Bom
817,65,16073.07,São Paulo,B,7.7,Bom
818,39,21934.98,Rio de Janeiro,A,8.9,Bom
819,68,4846.25,Belo Horizonte,A,8.5,Bom
820,68,40649.06,Rio de Janeiro,B,8.1,Bom
821,68,35877.91,São Paulo,B,6.5,Bom
822,33,16909.43,Rio de Janeiro,B,5.7,Bom
823,30,21080.27,Rio de Janeiro,B,7.8,Bom
824,66,39221.95,Belo Horizonte,A,8.5,Bom
825,74,2613.45,Belo Horizonte,A,7.4,Bom
826,41,18481.84,Rio de Janeiro,B,6.5,Bom
827,31,42023.99,Vitória,A,5.3,Bom
828,25,5992.39,São Paulo,B,6.3,Bom
829,11,67997.64,Rio de Janeiro,B,1.5,Bom
830,56,43153.33,Rio de Janeiro,B,7.4,Bom
831,77,24996.14,Rio de Janeiro,B,7.3,Bom
832,27,38698.18,Vitória,A,10.0,Bom
833,49,15170.17,Belo Horizonte,A,7.0,Bom
834,33,3641.11,Belo Horizonte,A,9.2,Bom
835,51,11457.24,Rio de Janeiro,A,8.6,Bom
836,49,30383.43,Vitória,B,5.3,Bom
837,28,28397.82,Belo Horizonte,B,9.8,Bom
838,59,6716.75,São Paulo,B,8.9,Bom
839,21,21798.0,Rio de Janeiro,A,7.5,Bom
840,36,28784.82,Vitória,B,6.3,Bom
841,38,16603.7,Vitória,A,7.4,Bom
842,59,3773.01,Belo Horizonte,B,6.4,Bom
843,45,29782.17,Rio de Janeiro,A,6.9,Bom
844,61,10638.79,Vitória,B,9.2,Bom
845,41,31278.42,São Paulo,B,8.6,Bom
846,68,42799.48,Belo Horizonte,B,5.5,Bom
847,34,5250.73,São Paulo,B,8.8,Bom
848,58,8407.34,Vitória,A,6.2,Bom
849,65,3510.06,Belo Horizonte,B,9.8,Bom
850,42,4746.96,Belo Horizonte,B,7.2,Bom
851,39,19828.65,Rio de Janeiro,A,7.2,Bom
852,61,18957.16,Belo Horizonte,A,9.6,Bom
853,80,23411.06,São Paulo,B,7.3,Bom
854,36,43155.78,São Paulo,A,5.7,Bom
855,28,31785.89,Belo Horizonte,B,9.6,Bom
856,57,8232.51,Rio de Janeiro,B,8.3,Bom
857,66,39625.75,São Paulo,A,7.5,Bom
858,57,11556.37,Belo Horizonte,B,5.2,Bom
859,66,39188.15,São Paulo,B,8.5,Bom
860,59,44248.24,Belo Horizonte,A,5.4,Bom
861,39,3282.58,São Paulo,B,9.3,Bom
862,78,4530.48,Vitória,A,9.2,Bom
863,22,10691.02,São Paulo,B,9.2,Bom
864,75,4907.94,Belo Horizonte,B,8.0,Bom
865,82,11118.63,Rio de Janeiro,A,8.6,Bom
866,71,45268.99,Belo Horizonte,A,9.1,Bom
867,24,25881.32,Rio de Janeiro,B,7.6,Bom
868,64,29076.65,Belo Horizonte,A,9.5,Bom
869,18,16533.44,São Paulo,B,8.7,Bom
870,78,9375.45,Belo Horizonte,B,9.2,Bom
871,54,24282.54,Rio de Janeiro,B,5.9,Bom
872,21,6412.42,São Paulo,B,6.9,Bom
873,70,36254.61,São Paulo,B,6.1,Bom
874,34,8260.71,Rio de Janeiro,A,5.9,Bom
875,39,3686.22,Vitória,A,9.5,Bom
876,59,9585.43,Rio de Janeiro,A,5.5,Bom
877,21,24964.01,Rio de Janeiro,B,6.9,Bom
878,37,4222.98,Vitória,B,7.4,Bom
879,22,45229.19,Vitória,A,5.7,Bom
880,65,14151.66,São Paulo,B,6.1,Bom
881,47,21791.31,Vitória,B,5.7,Bom
882,59,4460.82,Vitória,A,6.6,Bom
883,65,18441.27,Rio de Janeiro,B,6.0,Bom
884,34,19876.18,Belo Horizonte,B,7.5,Bom
885,65,34838.84,Rio de Janeiro,A,5.9,Bom
886,55,8281.24,Rio de Janeiro,B,9.9,Bom
887,81,20738.45,Vitória,B,6.1,Bom
888,31,33164.48,São Paulo,B,5.8,Bom
889,60,16729.13,São Paulo,A,7.8,Bom
890,17,19389.38,Belo Horizonte,A,6.2,Bom
891,47,9259.36,Rio de Janeiro,A,8.3,Bom
892,63,10133.85,Vitória,B,8.9,Bom
893,61,2631.55,Vitória,B,9.8,Bom
894,67,1626.08,Vitória,A,5.7,Bom
895,70,23250.47,São Paulo,B,8.2,Bom
896,5,79835.21,Rio de Janeiro,B,2.7,Bom
897,33,9396.42,Belo Horizonte,B,9.1,Bom
898,26,32539.24,São Paulo,B,7.5,Bom
899,69,42149.96,Vitória,A,5.7,Bom
900,111,761.23,São Paulo,B,1.0,Bom
901,51,9796.13,Rio de Janeiro,A,7.5,Bom
902,34,20850.99,Belo Horizonte,A,9.0,Bom
903,69,15026.64,São Paulo,B,6.6,Bom
904,41,44395.22,São Paulo,B,8.7,Bom
905,38,13502.78,Rio de Janeiro,A,5.4,Bom
906,70,35814.98,Rio de Janeiro,B,7.4,Bom
907,69,31846.77,São Paulo,A,7.7,Bom
908,73,20220.64,São Paulo,B,8.1,Bom
909,20,33035.28,Belo Horizonte,B,5.9,Bom
910,40,31439.79,São Paulo,A,7.4,Bom
911,44,35660.53,Vitória,B,9.0,Bom
912,48,14945.87,Belo Horizonte,A,6.2,Bom
913,29,13985.67,Belo Horizonte,B,8.4,Bom
914,73,15983.31,Belo Horizonte,A,8.7,Bom
915,68,37086.62,Rio de Janeiro,B,5.2,Bom
916,45,3105.1,Vitória,B,6.5,Bom
917,31,24331.14,Belo Horizonte,B,7.5,Bom
918,79,39179.78,Vitória,B,7.4,Bom
919,66,18710.04,Belo Horizonte,A,6.3,Bom
920,53,6549.95,São Paulo,B,6.1,Bom
921,72,41067.9,Belo Horizonte,B,9.9,Bom
922,28,20492.24,Rio de Janeiro,B,7.2,Bom
923,35,12027.14,Rio de Janeiro,B,6.6,Bom
924,52,28974.11,Rio de Janeiro,B,9.7,Bom
925,26,39555.38,Vitória,A,7.3,Bom
926,61,8000.56,São Paulo,A,7.4,Bom
927,25,37775.01,São Paulo,A,8.4,Bom
928,31,21715.78,Vitória,A,7.4,Bom
929,78,30176.9,Vitória,A,7.6,Bom
930,40,18074.42,Rio de Janeiro,A,9.6,Bom
931,58,5660.08,Belo Horizonte,B,8.2,Bom
932,55,41543.34,Rio de Janeiro,A,6.3,Bom
933,54,20355.75,Belo Horizonte,B,5.4,Bom
934,29,19378.15,São Paulo,A,5.0,Bom
935,16,19089.48,Belo Horizonte,A,7.5,Bom
936,29,8891.72,Rio de Janeiro,A,8.1,Bom
937,49,33765.64,Belo Horizonte,B,8.9,Bom
938,57,24063.2,Belo Horizonte,A,8.8,Bom
939,75,3039.52,Belo Horizonte,B,9.2,Bom
940,76,9150.85,São Paulo,A,5.3,Bom
941,72,37293.39,Vitória,B,9.5,Bom
942,82,37391.74,São Paulo,B,9.3,Bom
943,60,8843.7,Vitória,B,9.0,Bom
944,41,36338.23,São Paulo,B,6.9,Bom
945,25,7004.28,Belo Horizonte,B,9.7,Bom
946,70,4142.55,Belo Horizonte,B,7.1,Bom
947,64,12937.09,Belo Horizonte,A,10.0,Bom
948,60,41130.0,Rio de Janeiro,A,5.3,Bom
949,46,26770.5,Belo Horizonte,B,6.1,Bom
950,23,5767.41,São Paulo,A,7.3,Bom
951,78,27394.81,Rio de Janeiro,A,6.0,Bom
952,66,32908.33,Belo Horizonte,B,5.9,Bom
953,57,28429.95,Rio de Janeiro,A,6.1,Bom
954,58,1685.98,São Paulo,A,9.5,Bom
955,63,29518.68,São Paulo,B,9.1,Bom
956,30,19706.48,Belo Horizonte,A,5.5,Bom
957,16,4265.16,Rio de Janeiro,A,7.8,Bom
958,56,17809.67,Belo Horizonte,A,8.4,Bom
959,67,29527.45,Belo Horizonte,A,8.4,Bom
960,60,26515.16,Vitória,B,9.7,Bom
961,81,4263.1,Belo Horizonte,A,6.3,Bom
962,31,44190.1,Belo Horizonte,A,7.2,Bom
963,69,4723.29,Belo Horizonte,A,7.2,Bom
964,66,45007.58,Rio de Janeiro,A,6.8,Bom
965,81,19206.84,Rio de Janeiro,B,8.1,Bom
966,25,26483.03,Belo Horizonte,A,7.5,Bom
967,28,7293.85,Belo Horizonte,A,8.4,Bom
968,69,39028.74,São Paulo,A,5.3,Bom
969,33,3609.8,Vitória,A,8.7,Bom
970,18,31272.11,Belo Horizonte,A,8.3,Bom
971,20,46114.12,Rio de Janeiro,A,6.1,Bom
972,67,25719.93,Vitória,A,7.6,Bom
973,39,46155.04,Belo Horizonte,B,6.3,Bom
974,35,4708.87,São Paulo,A,6.4,Bom
975,74,44891.21,Belo Horizonte,A,7.6,Bom
976,48,40253.35,Vitória,A,7.4,Bom
977,80,9312.99,São Paulo,A,5.8,Bom
978,80,12668.17,Belo Horizonte,A,8.5,Bom
979,19,22588.36,Vitória,A,6.9,Bom
980,23,29034.3,Vitória,B,8.4,Bom
981,40,6638.19,São Paulo,B,5.5,Bom
982,24,34597.63,São Paulo,B,9.0,Bom
983,33,38786.17,Vitória,A,5.1,Bom
984,71,38985.59,Belo Horizonte,B,5.6,Bom
985,65,4470.72,Rio de Janeiro,A,8.6,Bom
986,28,17751.68,Rio de Janeiro,B,7.9,Bom
987,65,45688.29,Belo Horizonte,B,9.1,Bom
988,77,2016.52,Rio de Janeiro,A,5.7,Bom
989,64,37839.35,Belo Horizonte,A,7.4,Bom
990,28,44485.5,Belo Horizonte,A,8.1,Bom
991,40,23696.81,Belo Horizonte,A,7.5,Bom
992,17,27939.61,São Paulo,A,9.7,Bom
993,39,8842.26,Vitória,A,5.4,Bom
994,34,9297.96,Vitória,A,5.5,Bom
995,68,42933.89,Rio de Janeiro,A,6.0,Bom
996,56,7458.14,Rio de Janeiro,A,5.3,Bom
997,48,33419.91,Belo Horizonte,A,8.7,Bom
998,33,10918.59,Rio de Janeiro,B,7.2,Bom
999,20,31528.48,Rio de Janeiro,B,5.2,Bom
1000,39,8140.21,São Paulo,B,6.4,Bom
1001,27,43078.66,Belo Horizonte,A,6.3,Bom
1002,39,5328.32,Belo Horizonte,B,6.6,Bom
1003,73,36223.26,Rio de Janeiro,B,7.8,Bom
1004,38,24042.58,Vitória,B,8.9,Bom
1005,64,21856.15,Belo Horizonte,A,7.6,Bom
1006,21,4618.07,Belo Horizonte,A,9.3,Bom
1007,56,27754.67,Rio de Janeiro,B,7.6,Bom
1008,25,10576.86,Vitória,A,6.8,Bom
1009,24,31790.86,Belo Horizonte,B,9.1,Bom
1010,74,26669.5,Belo Horizonte,A,8.5,Bom
1011,66,6896.81,Belo Horizonte,A,6.4,Bom
1012,51,21324.71,Vitória,B,7.8,Bom
1013,76,6650.38,Vitória,A,7.5,Bom
1014,52,10872.57,Rio de Janeiro,B,6.2,Bom
1015,32,9654.6,Rio de Janeiro,A,8.9,Bom
1016,67,4728.73,Rio de Janeiro,B,7.3,Bom
1017,52,6868.77,Rio de Janeiro,A,9.7,Bom
1018,74,40512.78,Vitória,A,6.0,Bom
1019,74,16446.97,São Paulo,A,7.5,Bom
1020,46,30361.12,Vitória,A,5.4,Bom
1021,23,25775.72,Rio de Janeiro,B,9.0,Bom
1022,59,34054.23,Vitória,A,9.8,Bom
1023,57,39682.67,Vitória,A,9.7,Bom
1024,41,39888.75,Rio de Janeiro,A,9.7,Bom
1025,69,9039.44,Vitória,A,8.7,Bom
1026,59,6122.12,Vitória,B,9.8,Bom
1027,57,3305.88,Belo Horizonte,B,7.9,Bom
1028,18,29301.12,Rio de Janeiro,A,6.1,Bom
1029,63,28137.7,Rio de Janeiro,A,7.7,Bom
1030,40,4472.06,São Paulo,A,8.1,Bom
1031,48,31748.03,Rio de Janeiro,A,9.4,Bom
1032,78,36130.61,Rio de Janeiro,A,5.4,Bom
1033,19,32684.84,Belo Horizonte,A,5.7,Bom
1034,28,31761.28,Rio de Janeiro,A,5.0,Bom
1035,39,24337.95,São Paulo,A,9.4,Bom
1036,57,41819.6,São Paulo,A,9.0,Bom
1037,48,5377.38,São Paulo,B,7.7,Bom
1038,66,5737.89,Vitória,B,9.6,Bom
1039,61,8459.39,Belo Horizonte,B,9.6,Bom
1040,45,32822.19,Belo Horizonte,A,7.6,Bom
1041,68,35519.37,São Paulo,B,8.0,Bom
1042,75,35273.0,São Paulo,A,8.0,Bom
1043,29,23195.28,Vitória,B,5.2,Bom
1044,27,2858.67,Vitória,B,6.3,Bom
1045,50,6577.07,Belo Horizonte,B,5.9,Bom
1046,35,40684.22,Rio de Janeiro,A,9.3,Bom
1047,24,27371.76,Rio de Janeiro,B,5.9,Bom
