id,idade,renda,cidade,categoria,nota,feedback
527,18,29958.97,Rio de Janeiro,A,7.8,Bom
528,75,36014.65,Belo Horizonte,A,9.6,Bom
529,72,10692.67,São Paulo,A,6.1,Bom
530,66,31751.99,Belo Horizonte,A,9.3,Bom
531,80,10239.81,São Paulo,A,5.7,Bom
532,67,37340.11,Belo Horizonte,A,9.0,Bom
533,30,18876.99,São Paulo,A,9.5,Bom
534,46,36487.3,Vitória,B,5.3,Bom
535,39,28013.15,São Paulo,B,7.1,Bom
536,66,10839.52,Vitória,B,8.3,Bom
537,48,39061.7,Rio de Janeiro,B,6.5,Bom
538,73,37215.38,São Paulo,A,7.6,Bom
539,64,34603.6,Belo Horizonte,A,5.1,Bom
540,75,26806.21,São Paulo,A,9.1,Bom
541,21,24707.63,Rio de Janeiro,B,7.2,Bom
542,80,43797.77,Belo Horizonte,A,5.7,Bom
543,35,32904.13,Vitória,B,9.2,Bom
544,16,8492.42,São Paulo,A,7.2,Bom
545,26,15063.53,São Paulo,B,7.1,Bom
546,30,28853.11,Belo Horizonte,A,8.1,Bom
547,44,45651.61,Vitória,B,8.7,Bom
548,74,16477.09,São Paulo,B,9.7,Bom
549,45,33438.37,Belo Horizonte,A,5.7,Bom
550,16,39502.97,São Paulo,A,9.7,Bom
551,24,15553.33,Vitória,A,5.3,Bom
552,29,42960.0,Rio de Janeiro,A,8.3,Bom
553,74,19067.13,São Paulo,B,9.3,Bom
554,23,12241.01,Rio de Janeiro,A,8.7,Bom
555,45,22873.93,Belo Horizonte,B,9.9,Bom
556,29,27424.69,Vitória,A,8.9,Bom
557,53,20324.49,Belo Horizonte,B,7.4,Bom
558,29,2737.5,Rio de Janeiro,A,6.8,Bom
559,78,2036.41,Rio de Janeiro,A,9.5,Bom
560,29,45536.25,São Paulo,A,9.8,Bom
561,49,8452.46,Vitória,B,8.6,Bom
562,54,13642.91,Rio de Janeiro,B,5.9,Bom
563,27,23916.55,Rio de Janeiro,A,7.9,Bom
564,63,26946.04,Belo Horizonte,A,9.5,Bom
565,34,7653.81,Belo Horizonte,B,5.8,Bom
566,26,43906.11,Vitória,A,6.0,Bom
567,18,20274.59,Vitória,B,6.7,Bom
568,37,1666.81,Rio de Janeiro,A,6.6,Bom
569,55,15063.15,São Paulo,A,5.3,Bom
570,64,10569.67,Belo Horizonte,B,8.9,Bom
571,47,38586.31,Vitória,A,7.8,Bom
572,72,29994.57,Belo Horizonte,B,5.2,Bom
573,29,14968.54,São Paulo,A,7.9,Bom
574,70,17702.91,Rio de Janeiro,A,5.9,Bom
575,64,39491.46,São Paulo,B,5.9,Bom
576,26,40621.38,Vitória,A,5.6,Bom
577,24,32409.26,Rio de Janeiro,A,8.3,Bom
578,48,11092.44,Rio de Janeiro,B,9.4,Bom
579,42,18163.01,Vitória,A,8.7,Bom
580,73,30743.75,Belo Horizonte,A,7.3,Bom
581,62,46060.23,Rio de Janeiro,A,7.7,Bom
582,41,12439.74,Rio de Janeiro,B,5.4,Bom
583,29,29147.7,Belo Horizonte,A,8.6,Bom
584,40,3100.04,Vitória,B,6.5,Bom
585,50,31914.1,Rio de Janeiro,B,8.7,Bom
586,59,12763.17,Belo Horizonte,A,6.1,Bom
587,42,17904.77,Vitória,A,5.6,Bom
588,28,12207.7,Rio de Janeiro,B,5.1,Bom
589,16,29774.81,Vitória,A,9.6,Bom
590,28,14594.52,Rio de Janeiro,B,6.3,Bom
591,43,33404.52,Rio de Janeiro,B,10.0,Bom
592,65,34696.6,Belo Horizonte,B,7.1,Bom
593,73,34586.06,Rio de Janeiro,B,5.2,Bom
594,33,16382.34,São Paulo,A,5.7,Bom
595,26,2256.95,Rio de Janeiro,B,7.8,Bom
596,35,5309.71,Vitória,B,7.2,Bom
597,52,43023.91,Belo Horizonte,B,5.3,Bom
598,19,9511.63,Belo Horizonte,B,9.2,Bom
599,24,33262.53,São Paulo,B,6.9,Bom
600,81,38754.42,Rio de Janeiro,A,7.2,Bom
601,45,19489.41,Vitória,B,9.2,Bom
602,64,32525.09,Rio de Janeiro,A,6.9,Bom
603,28,37967.53,Vitória,B,6.8,Bom
604,50,18159.41,Rio de Janeiro,A,9.6,Bom
605,53,19135.0,Rio de Janeiro,B,9.2,Bom
606,45,11607.53,Vitória,B,5.9,Bom
607,33,24619.52,Rio de Janeiro,A,8.1,Bom
608,25,11610.54,São Paulo,A,6.1,Bom
609,69,31033.59,Vitória,A,9.8,Bom
610,66,36666.7,Rio de Janeiro,B,6.6,Bom
611,44,40885.9,Rio de Janeiro,B,5.2,Bom
612,33,5036.91,Vitória,B,9.0,Bom
613,30,4550.65,Rio de Janeiro,B,9.2,Bom
614,72,14063.05,São Paulo,A,6.2,Bom
615,24,43871.29,Rio de Janeiro,A,9.7,Bom
616,17,32804.16,São Paulo,A,8.7,Bom
617,82,11428.85,Belo Horizonte,B,9.7,Bom
618,73,26089.3,São Paulo,A,5.5,Bom
619,21,45531.41,Vitória,B,5.9,Bom
620,78,29845.97,Belo Horizonte,B,9.5,Bom
621,45,19834.7,São Paulo,A,9.9,Bom
622,44,2008.39,São Paulo,B,8.6,Bom
623,36,15003.56,Rio de Janeiro,B,6.3,Bom
624,49,4365.13,Belo Horizonte,A,5.1,Bom
625,77,13250.29,Belo Horizonte,A,5.9,Bom
626,59,31895.42,Belo Horizonte,B,9.4,Bom
627,56,6245.92,São Paulo,B,5.2,Bom
628,55,23310.69,Rio de Janeiro,B,9.6,Bom
629,38,29707.52,Rio de Janeiro,A,7.9,Bom
630,34,12127.41,Vitória,A,7.9,Bom
631,51,18374.93,Belo Horizonte,A,8.8,Bom
632,53,2294.23,Belo Horizonte,B,8.8,Bom
633,20,38007.0,Vitória,B,9.7,Bom
634,57,40695.2,Belo Horizonte,A,9.5,Bom
635,27,7344.25,Belo Horizonte,B,6.1,Bom
636,28,6668.83,Vitória,B,9.4,Bom
637,50,24534.19,Vitória,B,6.8,Bom
638,45,40863.82,São Paulo,B,8.2,Bom
639,25,39658.34,São Paulo,B,7.9,Bom
640,18,12050.16,Belo Horizonte,B,6.9,Bom
641,73,26933.28,Vitória,A,6.6,Bom
642,72,22152.12,Rio de Janeiro,B,9.5,Bom
643,29,33830.59,São Paulo,A,8.3,Bom
644,61,31738.7,São Paulo,B,5.2,Bom
645,73,9787.46,São Paulo,B,6.6,Bom
646,60,32191.71,Rio de Janeiro,A,8.2,Bom
647,49,28439.56,Vitória,B,6.7,Bom
648,20,32506.3,São Paulo,A,6.1,Bom
649,29,6837.09,São Paulo,B,8.2,Bom
650,64,4807.11,Vitória,A,9.6,Bom
651,19,32229.1,São Paulo,A,8.7,Bom
652,78,30426.02,Rio de Janeiro,B,7.2,Bom
653,25,19140.39,Rio de Janeiro,B,5.9,Bom
654,62,37999.18,Vitória,A,9.3,Bom
655,30,1645.25,Belo Horizonte,A,7.2,Bom
656,34,43692.87,Vitória,B,5.0,Bom
657,58,12819.65,São Paulo,A,5.5,Bom
658,64,43477.79,São Paulo,B,9.0,Bom
659,35,44078.33,Vitória,A,8.1,Bom
660,65,12214.28,Belo Horizonte,A,8.5,Bom
661,53,35617.04,São Paulo,A,7.7,Bom
662,68,27760.29,Belo Horizonte,A,6.3,Bom
663,58,22622.56,Rio de Janeiro,A,8.8,Bom
664,60,5137.46,Rio de Janeiro,A,9.9,Bom
665,34,1736.27,Belo Horizonte,A,8.6,Bom
666,65,27255.43,Rio de Janeiro,B,5.8,Bom
667,57,27142.0,Rio de Janeiro,A,6.6,Bom
668,47,38329.22,Belo Horizonte,B,5.6,Bom
669,68,30382.52,Belo Horizonte,A,9.5,Bom
670,59,38232.82,Rio de Janeiro,A,6.7,Bom
671,59,43217.94,Vitória,A,6.6,Bom
672,30,44412.71,Rio de Janeiro,B,8.8,Bom
673,25,45257.54,Rio de Janeiro,A,6.3,Bom
674,63,22248.49,Rio de Janeiro,B,8.6,Bom
675,35,24167.08,São Paulo,A,6.0,Bom
676,70,45466.38,São Paulo,B,9.5,Bom
677,24,18155.48,Rio de Janeiro,B,7.3,Bom
678,55,31798.03,Rio de Janeiro,A,6.2,Bom
679,48,20560.79,Vitória,A,5.3,Bom
680,52,37462.59,Belo Horizonte,A,5.0,Bom
681,24,30304.51,Vitória,A,9.9,Bom
682,71,36760.33,São Paulo,B,9.6,Bom
683,47,24389.27,Belo Horizonte,B,5.8,Bom
684,78,46126.0,São Paulo,A,8.0,Bom
685,58,14775.49,Rio de Janeiro,B,7.8,Bom
686,53,42257.86,Rio de Janeiro,B,5.4,Bom
687,28,22376.45,Belo Horizonte,B,7.7,Bom
688,30,27309.51,São Paulo,B,6.1,Bom
689,40,24131.51,São Paulo,B,5.3,Bom
690,30,23709.37,Vitória,A,7.3,Bom
691,72,14106.97,Rio de Janeiro,A,6.4,Bom
692,73,32583.7,Rio de Janeiro,A,6.8,Bom
693,34,20284.62,Vitória,A,7.1,Bom
694,38,43578.64,Vitória,A,7.3,Bom
695,44,16193.44,Rio de Janeiro,B,5.9,Bom
696,41,29261.9,Rio de Janeiro,B,9.6,Bom
697,19,31802.26,Belo Horizonte,A,8.1,Bom
698,31,2717.57,Belo Horizonte,A,7.4,Bom
699,24,3863.37,Belo Horizonte,B,9.0,Bom
700,39,16329.63,São Paulo,B,8.8,Bom
701,27,40248.82,Belo Horizonte,B,9.3,Bom
702,71,11433.58,São Paulo,B,5.7,Bom
703,43,30435.95,São Paulo,A,10.0,Bom
704,60,18701.52,Vitória,B,6.5,Bom
705,36,19311.75,São Paulo,A,8.2,Bom
706,40,32617.74,Vitória,A,9.7,Bom
707,38,16560.85,Vitória,A,6.7,Bom
708,62,38770.77,Belo Horizonte,A,6.8,Bom
709,76,10132.25,Vitória,A,8.4,Bom
710,21,36412.56,Vitória,B,7.9,Bom
711,68,43749.94,Rio de Janeiro,B,7.4,Bom
712,63,21197.19,São Paulo,B,5.5,Bom
713,40,2545.79,Vitória,B,6.3,Bom
714,23,31790.66,Rio de Janeiro,A,9.8,Bom
715,73,29827.84,Belo Horizonte,B,7.7,Bom
716,17,8973.96,Vitória,A,8.2,Bom
717,78,37320.91,Belo Horizonte,A,6.5,Bom
718,34,45946.62,Rio de Janeiro,B,9.3,Bom
719,78,42680.81,Vitória,B,8.1,Bom
720,20,29944.06,São Paulo,B,8.4,Bom
721,50,15222.3,São Paulo,A,6.2,Bom
722,45,35408.86,São Paulo,B,5.1,Bom
723,68,39406.54,São Paulo,A,7.0,Bom
724,60,44861.42,Vitória,B,9.0,Bom
725,22,2602.11,Rio de Janeiro,B,7.9,Bom
726,21,41350.87,Vitória,B,6.7,Bom
727,72,19533.22,Rio de Janeiro,B,9.5,Bom
728,47,37366.32,Rio de Janeiro,A,8.1,Bom
729,77,41699.32,Rio de Janeiro,B,7.3,Bom
730,32,10099.26,São Paulo,B,5.0,Bom
731,32,19939.4,São Paulo,B,6.0,Bom
732,57,36884.81,Belo Horizonte,A,6.8,Bom
733,32,11049.96,Belo Horizonte,B,5.1,Bom
734,81,14038.16,São Paulo,A,8.2,Bom
735,77,12044.04,São Paulo,A,8.6,Bom
736,26,2468.62,Vitória,B,7.0,Bom
737,72,13709.64,Vitória,B,7.9,Bom
738,76,2374.23,São Paulo,B,7.3,Bom
739,63,29750.08,Rio de Janeiro,B,8.9,Bom
740,41,42134.64,Belo Horizonte,A,5.6,Bom
741,27,21037.41,Vitória,A,6.0,Bom
742,58,11039.47,Belo Horizonte,A,9.1,Bom
743,23,23549.77,Rio de Janeiro,A,7.0,Bom
744,66,40779.98,Vitória,A,6.7,Bom
745,40,9175.85,Belo Horizonte,B,5.8,Bom
746,79,1759.35,São Paulo,A,5.2,Bom
747,16,15203.78,Vitória,A,7.3,Bom
748,43,28205.67,Rio de Janeiro,B,7.2,Bom
749,62,23202.28,Belo Horizonte,B,5.1,Bom
750,40,20895.18,Vitória,B,5.3,Bom
751,67,42856.55,São Paulo,B,6.9,Bom
752,56,13313.24,Vitória,A,6.1,Bom
753,46,8856.18,São Paulo,B,8.7,Bom
754,41,13941.86,São Paulo,A,8.2,Bom
755,22,40820.45,São Paulo,B,8.0,Bom
756,79,20730.04,Rio de Janeiro,A,10.0,Bom
757,74,38570.54,Belo Horizonte,B,8.0,Bom
758,64,5344.15,Rio de Janeiro,B,5.6,Bom
759,57,45750.51,Belo Horizonte,A,9.6,Bom
760,64,42537.7,Rio de Janeiro,B,9.1,Bom
761,53,4687.9,Rio de Janeiro,A,7.3,Bom
762,52,16444.0,Vitória,B,8.3,Bom
763,45,27968.63,São Paulo,A,6.5,Bom
764,40,34789.78,Rio de Janeiro,B,8.8,Bom
765,68,15267.07,Rio de Janeiro,B,9.9,Bom
766,75,9738.74,São Paulo,B,6.7,Bom
767,75,39913.36,Belo Horizonte,B,7.1,Bom
768,80,13267.95,São Paulo,B,10.0,Bom
769,41,31373.25,Belo Horizonte,B,6.6,Bom
770,51,27277.68,Belo Horizonte,B,7.7,Bom
771,43,25032.83,Vitória,B,8.2,Bom
772,23,33718.26,Rio de Janeiro,B,8.9,Bom
773,64,21925.03,Belo Horizonte,A,8.3,Bom
774,22,33076.52,Vitória,B,8.8,Bom
775,62,15134.66,Vitória,A,8.2,Bom
776,29,43901.21,Rio de Janeiro,B,6.0,Bom
777,78,17854.84,Vitória,B,9.9,Bom
778,54,4042.26,Belo Horizonte,B,9.5,Bom
779,17,25092.94,Rio de Janeiro,A,6.1,Bom
780,65,6644.96,São Paulo,A,9.2,Bom
781,62,16332.29,Vitória,A,9.6,Bom
782,57,38124.28,São Paulo,A,6.9,Bom
783,46,26277.71,Belo Horizonte,B,8.8,Bom
784,21,44558.59,Rio de Janeiro,A,6.1,Bom
785,36,26028.86,São Paulo,A,5.8,Bom
786,37,32692.77,Rio de Janeiro,A,6.3,Bom
787,46,16803.11,Vitória,B,7.4,Bom
788,33,26552.08,São Paulo,A,8.0,Bom
789,18,33797.69,São Paulo,A,9.4,Bom
790,16,3980.52,Belo Horizonte,A,6.4,Bom
791,22,15237.58,São Paulo,B,5.1,Bom
792,55,1802.77,São Paulo,B,8.0,Bom
793,18,19472.62,Rio de Janeiro,A,6.2,Bom
794,46,27402.28,Rio de Janeiro,A,6.6,Bom
795,78,36055.76,São Paulo,A,5.9,Bom
796,34,30831.45,São Paulo,A,5.2,Bom
797,72,39027.96,Belo Horizonte,B,5.8,Bom
798,31,23643.86,Vitória,B,9.4,Bom
799,41,10644.92,Vitória,A,8.0,Bom
800,71,26911.1,São Paulo,A,10.0,Bom
801,52,13846.95,Vitória,A,7.1,Bom
802,42,20947.69,Rio de Janeiro,A,6.5,Bom
803,73,37373.45,Vitória,B,6.6,Bom
804,19,30668.74,Rio de Janeiro,A,5.2,Bom
805,30,23767.05,Vitória,A,6.4,Bom
806,73,12204.07,São Paulo,B,7.8,Bom
807,74,39484.22,Rio de Janeiro,B,8.5,Bom
808,63,32795.35,São Paulo,B,5.7,Bom
809,31,23302.13,Rio de Janeiro,A,9.8,Bom
810,82,44585.78,Belo Horizonte,A,6.6,Bom
811,69,26720.58,Belo Horizonte,B,6.7,Bom
812,42,44533.19,Rio de Janeiro,A,6.7,Bom
813,81,19125.54,Rio de Janeiro,A,9.6,Bom
814,33,9204.6,Rio de Janeiro,B,8.2,Bom
815,27,29615.32,Belo Horizonte,B,7.9,Bom
816,39,43379.64,Belo Horizonte,A,8.6,Bom
817,35,3999.42,Vitória,A,5.9,Bom
818,20,3823.2,Rio de Janeiro,A,7.9,Bom
819,51,35901.13,Belo Horizonte,B,7.5,Bom
820,80,7997.65,São Paulo,B,7.1,Bom
821,19,38982.69,Rio de Janeiro,A,6.3,Bom
822,66,43699.96,São Paulo,A,7.6,Bom
823,33,5212.86,Belo Horizonte,A,9.4,Bom
824,81,45276.56,São Paulo,B,5.6,Bom
825,55,30391.36,Belo Horizonte,B,7.7,Bom
826,22,41645.44,Belo Horizonte,B,9.2,Bom
827,22,27320.91,Rio de Janeiro,B,5.3,Bom
828,25,18203.83,Belo Horizonte,A,8.9,Bom
829,17,8308.08,Belo Horizonte,B,8.4,Bom
830,57,31903.64,São Paulo,B,5.6,Bom
831,23,30443.03,Vitória,B,7.5,Bom
832,70,25597.88,São Paulo,A,6.9,Bom
833,75,7419.97,Vitória,A,6.6,Bom
834,68,41215.49,São Paulo,B,6.6,Bom
835,77,10895.27,Vitória,A,9.6,Bom
836,32,2417.44,São Paulo,A,9.7,Bom
837,70,28013.64,Rio de Janeiro,A,6.3,Bom
838,53,7915.49,São Paulo,B,5.8,Bom
839,43,7322.63,Vitória,B,5.3,Bom
840,25,18204.45,Vitória,B,5.5,Bom
841,67,19086.77,Vitória,B,5.3,Bom
842,45,21940.76,São Paulo,A,5.9,Bom
843,60,36406.45,São Paulo,B,8.0,Bom
844,81,9662.59,São Paulo,A,6.7,Bom
845,29,38490.68,Vitória,A,7.2,Bom
846,82,36291.13,Belo Horizonte,A,9.7,Bom
847,42,8758.25,Belo Horizonte,B,9.5,Bom
848,80,2349.39,Belo Horizonte,A,9.4,Bom
849,29,44172.62,Belo Horizonte,A,8.4,Bom
850,30,17603.45,São Paulo,B,8.6,Bom
851,81,25918.79,São Paulo,B,8.6,Bom
852,21,18867.81,Belo Horizonte,B,6.4,Bom
853,34,31469.22,Vitória,A,8.8,Bom
854,33,25870.6,Rio de Janeiro,A,8.9,Bom
855,2,88398.61,Rio de Janeiro,B,1.7,Bom
856,39,28274.15,Belo Horizonte,B,8.4,Bom
857,20,42890.96,Belo Horizonte,A,9.9,Bom
858,34,30181.73,São Paulo,A,6.0,Bom
859,34,28720.77,Belo Horizonte,B,9.4,Bom
860,45,44216.28,Rio de Janeiro,B,7.8,Bom
861,63,10949.13,Belo Horizonte,A,8.0,Bom
862,57,42486.63,São Paulo,A,9.4,Bom
863,51,33498.77,São Paulo,B,6.8,Bom
864,40,21198.61,Vitória,A,7.0,Bom
865,45,11691.51,Vitória,B,5.6,Bom
866,76,23544.15,Belo Horizonte,B,8.3,Bom
867,58,37071.96,São Paulo,A,6.9,Bom
868,78,2952.97,Vitória,A,7.9,Bom
869,64,13771.38,Vitória,A,6.9,Bom
870,73,40309.52,São Paulo,B,7.3,Bom
871,47,16069.23,Vitória,B,8.9,Bom
872,41,20180.23,Belo Horizonte,B,9.6,Bom
873,39,8836.28,Belo Horizonte,B,5.8,Bom
874,31,27527.47,Belo Horizonte,B,9.2,Bom
875,54,30201.93,Rio de Janeiro,B,7.1,Bom
876,67,25383.23,Rio de Janeiro,A,8.5,Bom
877,45,28212.13,Rio de Janeiro,A,9.2,Bom
878,56,39371.55,São Paulo,B,7.7,Bom
879,19,9158.19,Vitória,A,7.7,Bom
880,71,23545.35,São Paulo,B,8.2,Bom
881,35,13528.29,Vitória,A,6.7,Bom
882,65,5951.43,Belo Horizonte,A,8.9,Bom
883,74,10733.52,Rio de Janeiro,A,9.1,Bom
884,26,21131.69,São Paulo,B,6.6,Bom
885,16,39411.57,Rio de Janeiro,B,5.5,Bom
886,50,21667.99,Vitória,A,5.5,Bom
887,52,16386.01,Rio de Janeiro,A,9.7,Bom
888,27,26310.4,Belo Horizonte,B,6.0,Bom
889,36,38730.62,São Paulo,A,5.7,Bom
890,18,23251.7,Belo Horizonte,A,6.5,Bom
891,29,16278.47,Rio de Janeiro,A,9.0,Bom
892,56,11690.69,Belo Horizonte,B,6.8,Bom
893,78,45919.81,São Paulo,B,9.3,Bom
894,49,13338.03,São Paulo,B,5.6,Bom
895,42,19976.36,Rio de Janeiro,A,7.2,Bom
896,80,26225.47,São Paulo,B,7.4,Bom
897,20,40241.65,São Paulo,A,6.0,Bom
898,59,14011.53,São Paulo,A,8.2,Bom
899,20,23976.14,São Paulo,B,9.8,Bom
900,68,23269.12,Belo Horizonte,B,5.5,Bom
901,75,3600.61,Belo Horizonte,A,9.5,Bom
902,71,13711.71,Vitória,B,8.6,Bom
903,75,16982.89,São Paulo,A,5.4,Bom
904,19,8063.67,Rio de Janeiro,A,8.5,Bom
905,71,44183.36,Vitória,A,8.7,Bom
906,60,29592.92,São Paulo,B,8.3,Bom
907,37,14990.22,Vitória,B,7.6,Bom
908,31,10661.86,Vitória,B,9.9,Bom
909,37,37166.54,São Paulo,B,9.1,Bom
910,78,36599.07,Belo Horizonte,A,8.1,Bom
911,78,42038.07,Rio de Janeiro,B,9.5,Bom
912,43,14127.93,Belo Horizonte,B,9.4,Bom
913,67,41132.43,Vitória,B,7.1,Bom
914,34,22501.99,Vitória,A,6.8,Bom
915,43,35137.89,Vitória,A,7.3,Bom
916,16,22798.01,Rio de Janeiro,A,8.8,Bom
917,56,12059.26,Belo Horizonte,A,6.9,Bom
918,19,38519.55,Vitória,A,5.9,Bom
919,63,41075.0,Rio de Janeiro,B,9.4,Bom
920,25,7174.9,Belo Horizonte,A,9.4,Bom
921,76,43979.92,Belo Horizonte,A,7.6,Bom
922,46,24047.15,Belo Horizonte,B,6.0,Bom
923,25,18745.43,São Paulo,B,6.6,Bom
924,56,30308.69,Vitória,B,9.5,Bom
925,58,36992.93,Belo Horizonte,A,9.4,Bom
926,27,31690.8,Rio de Janeiro,B,5.6,Bom
927,63,38045.08,São Paulo,B,8.3,Bom
928,34,4099.84,Rio de Janeiro,A,7.4,Bom
929,73,17595.36,Vitória,B,7.2,Bom
930,57,32727.78,São Paulo,A,9.9,Bom
931,23,4746.4,Vitória,B,6.0,Bom
932,38,25953.35,São Paulo,A,5.7,Bom
933,59,41696.75,Belo Horizonte,A,9.6,Bom
934,24,30563.14,Rio de Janeiro,B,6.9,Bom
935,75,29568.88,Rio de Janeiro,B,9.0,Bom
936,68,27442.61,Rio de Janeiro,A,7.5,Bom
937,51,5178.34,Rio de Janeiro,B,7.2,Bom
938,62,36398.66,Belo Horizonte,A,5.9,Bom
939,67,27232.78,São Paulo,A,6.9,Bom
940,64,10606.82,São Paulo,A,5.8,Bom
941,70,31752.9,Rio de Janeiro,A,9.5,Bom
942,44,26698.07,Vitória,A,7.8,Bom
943,81,3919.18,Belo Horizonte,B,8.3,Bom
944,73,6556.38,Vitória,B,6.6,Bom
945,80,20379.76,São Paulo,B,6.3,Bom
946,63,16831.57,Belo Horizonte,A,9.8,Bom
947,32,9678.23,Belo Horizonte,A,6.5,Bom
948,78,30771.93,Rio de Janeiro,A,5.5,Bom
949,66,6461.26,Belo Horizonte,B,5.1,Bom
950,68,22022.56,Vitória,B,8.6,Bom
951,42,41930.79,São Paulo,A,8.5,Bom
952,75,21578.35,Vitória,B,8.9,Bom
953,19,10503.9,São Paulo,B,9.7,Bom
954,43,15491.9,Belo Horizonte,A,5.4,Bom
955,30,31877.56,Belo Horizonte,B,8.4,Bom
956,62,24019.18,São Paulo,A,9.3,Bom
957,74,40778.55,São Paulo,A,5.7,Bom
958,68,29811.93,Belo Horizonte,B,8.1,Bom
959,23,31107.51,Belo Horizonte,A,8.7,Bom
960,59,11850.42,Vitória,B,9.3,Bom
961,58,39551.8,Belo Horizonte,B,9.7,Bom
962,51,8560.42,Vitória,B,6.9,Bom
963,59,25545.1,Rio de Janeiro,B,5.4,Bom
964,67,10183.14,Vitória,A,5.5,Bom
965,38,11403.25,Rio de Janeiro,A,9.4,Bom
966,36,45618.1,São Paulo,B,7.7,Bom
967,82,39863.58,Rio de Janeiro,A,5.8,Bom
968,77,33858.3,Vitória,A,5.3,Bom
969,25,26043.95,Rio de Janeiro,B,9.9,Bom
970,76,13552.95,São Paulo,B,6.7,Bom
971,74,29227.13,Rio de Janeiro,A,6.0,Bom
972,31,8799.32,Vitória,A,7.7,Bom
973,63,2001.3,Vitória,A,7.0,Bom
974,18,15212.94,Belo Horizonte,B,5.9,Bom
975,61,42522.61,Belo Horizonte,B,8.3,Bom
976,34,6641.37,São Paulo,A,8.5,Bom
977,76,32445.84,Belo Horizonte,A,7.9,Bom
978,71,36523.54,Vitória,B,9.9,Bom
979,44,17005.1,Rio de Janeiro,A,8.7,Bom
980,75,1997.91,Vitória,B,6.4,Bom
981,31,2955.06,Rio de Janeiro,B,7.2,Bom
982,46,25454.31,Rio de Janeiro,A,6.2,Bom
983,64,40337.93,Rio de Janeiro,A,6.6,Bom
984,62,30028.5,Vitória,A,5.4,Bom
985,40,15138.75,Rio de Janeiro,B,8.9,Bom
986,23,43897.74,Belo Horizonte,B,9.1,Bom
987,27,40511.3,Belo Horizonte,A,9.6,Bom
988,41,17432.84,Vitória,B,7.1,Bom
989,81,5684.68,São Paulo,B,6.9,Bom
990,76,42132.93,Belo Horizonte,A,9.7,Bom
991,16,12004.3,Vitória,A,8.0,Bom
992,50,24941.06,São Paulo,B,8.6,Bom
993,78,28355.8,Rio de Janeiro,A,9.9,Bom
994,40,18393.27,Belo Horizonte,A,8.8,Bom
995,74,12529.49,Vitória,B,9.5,Bom
996,29,16526.01,Belo Horizonte,A,8.2,Bom
997,67,38285.8,Vitória,B,6.8,Bom
998,37,25672.09,Vitória,B,7.6,Bom
999,75,41821.84,Rio de Janeiro,A,7.5,Bom
1000,77,7594.09,Vitória,B,8.2,Bom
