id,idade,renda,cidade,categoria,nota,feedback
533,20,45821.44,São Paulo,B,6.7,Bom
534,82,23767.81,Vitória,A,6.1,Bom
535,63,13637.6,Belo Horizonte,B,8.0,Bom
536,41,43349.48,Vitória,A,6.4,Bom
537,50,23614.66,Rio de Janeiro,B,6.5,Bom
538,35,22863.82,São Paulo,B,9.2,Bom
539,52,37566.77,Vitória,A,5.5,Bom
540,56,20090.41,São Paulo,A,7.9,Bom
541,81,18415.01,São Paulo,A,6.5,Bom
542,78,16820.9,Belo Horizonte,A,7.1,Bom
543,28,27250.86,Rio de Janeiro,B,9.4,Bom
544,43,8602.56,São Paulo,A,9.9,Bom
545,82,24326.14,Rio de Janeiro,B,10.0,Bom
546,29,38824.51,Belo Horizonte,B,7.2,Bom
547,39,10658.82,São Paulo,B,6.9,Bom
548,27,14429.1,Belo Horizonte,A,7.2,Bom
549,36,31696.34,Belo Horizonte,A,5.4,Bom
550,38,41120.76,Rio de Janeiro,B,8.7,Bom
551,39,7133.91,Rio de Janeiro,A,7.0,Bom
552,34,21394.53,Belo Horizonte,A,8.9,Bom
553,21,2739.13,Vitória,A,7.5,Bom
554,40,37979.51,Rio de Janeiro,B,7.1,Bom
555,55,22950.52,São Paulo,A,8.0,Bom
556,41,40290.48,Vitória,B,9.3,Bom
557,18,44869.03,Belo Horizonte,B,5.1,Bom
558,35,6046.19,São Paulo,,9.3,
559,43,38790.92,São Paulo,A,7.1,Bom
560,30,14149.98,Belo Horizonte,A,7.0,Bom
561,51,1651.02,São Paulo,A,8.1,Bom
562,33,41713.6,Vitória,B,5.8,Bom
563,50,45755.16,São Paulo,A,6.0,Bom
564,23,38962.26,Vitória,A,7.9,Bom
565,70,29931.0,Rio de Janeiro,A,9.5,Bom
566,25,9746.49,Belo Horizonte,B,8.4,Bom
567,56,44986.51,Belo Horizonte,B,8.3,Bom
568,66,11764.84,São Paulo,A,5.3,Bom
569,30,6479.96,Belo Horizonte,A,9.4,Bom
570,47,31985.16,,B,8.2,Bom
571,16,45496.8,Rio de Janeiro,A,9.0,Bom
572,37,32305.64,Vitória,A,,
573,75,44880.74,São Paulo,A,8.0,Bom
574,82,,São Paulo,A,7.6,
575,45,35737.0,Belo Horizonte,B,7.7,Bom
576,40,40866.9,São Paulo,B,9.7,Bom
577,20,5620.09,Rio de Janeiro,B,6.5,Bom
578,28,5715.91,Belo Horizonte,B,6.1,Bom
579,45,32175.59,Belo Horizonte,B,8.6,Bom
580,,8203.04,Belo Horizonte,A,7.0,Bom
581,67,22499.56,Vitória,B,7.1,Bom
582,82,24469.85,Vitória,A,6.3,Bom
583,44,4117.49,Vitória,,7.8,
584,21,32814.75,Belo Horizonte,A,7.5,Bom
585,74,37499.97,Rio de Janeiro,A,8.4,Bom
586,82,43305.12,Rio de Janeiro,A,6.1,Bom
587,17,11934.18,Belo Horizonte,B,9.2,Bom
588,61,21214.23,Belo Horizonte,A,5.4,Bom
589,81,2427.2,Belo Horizonte,A,9.2,Bom
590,43,33130.45,Belo Horizonte,B,5.5,Bom
591,49,20577.49,São Paulo,B,9.7,Bom
592,81,35653.28,Vitória,A,8.0,Bom
593,46,29981.9,São Paulo,B,5.2,Bom
594,,22626.02,,A,5.7,Bom
595,77,18666.7,São Paulo,A,6.5,Bom
596,79,10903.61,Vitória,B,7.4,Bom
597,20,20665.69,Vitória,A,9.4,Bom
598,29,28592.8,São Paulo,B,8.2,Bom
599,47,13697.79,São Paulo,A,9.5,Bom
600,48,1922.47,Rio de Janeiro,A,9.3,Bom
601,70,31850.22,Vitória,,6.4,
602,67,22636.01,São Paulo,B,7.1,Bom
603,27,9219.43,São Paulo,B,8.7,Bom
604,39,34917.48,São Paulo,A,9.3,Bom
605,73,27202.64,Belo Horizonte,B,7.8,Bom
606,57,46051.93,Rio de Janeiro,B,7.1,Bom
607,69,16527.89,Belo Horizonte,A,6.5,Bom
608,72,10621.68,Vitória,A,7.1,Bom
609,29,5497.03,Belo Horizonte,B,8.6,Bom
610,19,34906.26,São Paulo,B,5.7,Bom
611,41,42308.68,Rio de Janeiro,A,8.3,Bom
612,80,37819.64,Rio de Janeiro,B,7.6,Bom
613,66,3664.47,Belo Horizonte,B,5.3,Bom
614,63,28427.98,Rio de Janeiro,A,9.2,Bom
615,65,31094.21,Vitória,A,9.3,Bom
616,22,20956.84,Vitória,A,6.3,Bom
617,54,42264.17,Rio de Janeiro,A,7.4,Bom
618,28,3759.65,São Paulo,A,5.9,Bom
619,66,29036.07,São Paulo,B,5.8,Bom
620,23,8534.95,Belo Horizonte,B,6.1,Bom
621,22,6734.8,São Paulo,B,5.8,Bom
622,26,38516.2,Vitória,B,7.6,Bom
623,89,862.82,Vitória,B,2.6,Bom
624,52,44796.31,Rio de Janeiro,B,7.1,Bom
625,28,8241.36,São Paulo,A,9.6,Bom
626,76,2771.02,Belo Horizonte,A,9.4,Bom
627,21,28410.09,Vitória,B,6.7,Bom
628,45,44192.46,Belo Horizonte,B,6.1,Bom
629,82,12679.58,Vitória,A,6.0,Bom
630,28,16678.58,Belo Horizonte,A,9.8,Bom
631,22,10931.6,Belo Horizonte,A,8.6,Bom
632,43,21577.6,São Paulo,B,7.9,Bom
633,37,37410.3,Vitória,A,6.8,Bom
634,71,44009.0,Rio de Janeiro,B,9.5,Bom
635,80,15710.99,Rio de Janeiro,A,6.1,Bom
636,17,31288.64,Belo Horizonte,B,5.1,Bom
637,57,18460.57,São Paulo,A,5.5,Bom
638,70,43021.75,Vitória,A,9.5,Bom
639,37,3711.47,Rio de Janeiro,B,7.8,Bom
640,70,30274.81,Rio de Janeiro,B,5.4,Bom
641,49,27873.43,São Paulo,B,6.8,Bom
642,75,23810.84,Belo Horizonte,B,6.2,Bom
643,33,11077.49,Vitória,B,8.0,Bom
644,30,19917.02,Belo Horizonte,B,5.1,Bom
645,7,590.89,São Paulo,A,2.8,Bom
646,41,29742.36,Belo Horizonte,B,5.2,Bom
647,35,17639.43,Belo Horizonte,B,9.7,Bom
648,62,14240.83,São Paulo,B,5.9,Bom
649,65,37388.11,Belo Horizonte,A,6.6,Bom
650,30,31428.48,Rio de Janeiro,B,6.7,Bom
651,43,34852.47,Belo Horizonte,B,6.1,Bom
652,73,30811.25,São Paulo,B,6.7,Bom
653,53,41529.97,Belo Horizonte,B,6.6,Bom
654,36,33096.93,Rio de Janeiro,B,8.5,Bom
655,53,34392.91,Belo Horizonte,A,8.2,Bom
656,42,23173.19,Rio de Janeiro,A,10.0,Bom
657,66,20586.64,Vitória,B,7.7,Bom
658,79,2662.92,Vitória,A,7.6,Bom
659,63,6973.0,Rio de Janeiro,B,6.9,Bom
660,47,20502.68,Vitória,B,9.0,Bom
661,45,26661.08,Rio de Janeiro,A,8.4,Bom
662,77,14490.64,Vitória,A,9.3,Bom
663,76,18240.35,São Paulo,A,5.2,Bom
664,49,3213.63,Vitória,B,7.0,Bom
665,29,41903.88,Belo Horizonte,B,9.3,
666,66,31856.51,Rio de Janeiro,B,7.7,Bom
667,38,23759.77,São Paulo,A,9.2,Bom
668,56,16179.76,Rio de Janeiro,B,9.4,Bom
669,33,17138.52,Belo Horizonte,A,8.9,Bom
670,25,45937.48,São Paulo,B,5.8,Bom
671,37,45065.35,Rio de Janeiro,B,9.5,Bom
672,19,29587.48,Rio de Janeiro,B,7.8,Bom
673,79,32406.53,São Paulo,B,8.6,Bom
674,37,11376.73,São Paulo,B,6.8,Bom
675,,8954.57,São Paulo,B,5.8,Bom
676,16,11612.45,Belo Horizonte,B,8.7,Bom
677,19,45612.64,Vitória,A,8.9,Bom
678,77,7080.81,Rio de Janeiro,B,6.0,Bom
679,72,44992.69,Rio de Janeiro,A,7.5,Bom
680,68,38919.96,Belo Horizonte,A,5.3,Bom
681,29,25437.3,Vitória,A,6.6,Bom
682,74,10519.62,São Paulo,B,8.9,Bom
683,31,7898.19,Vitória,A,8.3,Bom
684,55,1960.95,Belo Horizonte,B,5.9,Bom
685,61,17154.82,São Paulo,A,9.9,Bom
686,74,21930.79,Vitória,B,6.4,Bom
687,78,8334.4,Vitória,A,8.9,Bom
688,66,27504.44,Rio de Janeiro,B,5.9,Bom
689,54,21217.56,Belo Horizonte,B,7.4,Bom
690,66,16344.03,Vitória,B,7.3,Bom
691,73,10936.23,São Paulo,A,8.6,Bom
692,46,38050.32,São Paulo,A,5.1,Bom
693,37,46116.61,Vitória,A,9.4,Bom
694,30,25890.94,Rio de Janeiro,B,7.8,Bom
695,62,42251.58,Vitória,B,6.7,Bom
696,18,45693.13,Belo Horizonte,A,9.5,Bom
697,66,24801.58,Belo Horizonte,B,7.0,Bom
698,59,43202.79,Rio de Janeiro,A,7.9,Bom
699,69,21319.43,Vitória,A,8.2,Bom
700,35,8336.94,Vitória,B,8.6,Bom
701,74,9046.42,Vitória,B,6.2,Bom
702,25,7435.22,São Paulo,B,7.7,Bom
703,22,20450.47,São Paulo,A,10.0,Bom
704,55,29991.26,Vitória,B,5.7,Bom
705,41,21511.02,Rio de Janeiro,B,9.6,Bom
706,67,43368.89,Vitória,A,9.4,Bom
707,,26687.8,Vitória,A,9.9,Bom
708,79,23109.91,Vitória,A,8.6,Bom
709,35,37917.28,Vitória,B,5.9,Bom
710,45,15722.7,Vitória,B,5.2,Bom
711,55,36516.54,Vitória,B,7.5,Bom
712,35,45245.73,Belo Horizonte,B,6.0,Bom
713,53,21556.38,Rio de Janeiro,,9.9,
714,42,24153.45,Vitória,A,8.7,Bom
715,74,32883.48,São Paulo,A,6.8,Bom
716,51,12475.2,Rio de Janeiro,B,6.8,Bom
717,43,30749.96,Rio de Janeiro,B,6.4,Bom
718,53,25698.86,Vitória,A,7.0,Bom
719,81,3315.31,Vitória,A,6.2,Bom
720,27,17397.6,Belo Horizonte,B,7.0,Bom
721,24,15334.81,Rio de Janeiro,A,6.7,
722,30,15344.84,São Paulo,B,7.2,Bom
723,33,27306.11,Rio de Janeiro,A,6.2,Bom
724,79,12098.33,Belo Horizonte,B,8.5,Bom
725,21,42017.8,Rio de Janeiro,A,7.4,Bom
726,80,4980.58,São Paulo,B,6.3,Bom
727,25,42382.35,Vitória,A,7.2,Bom
728,49,46101.12,São Paulo,A,5.5,Bom
729,42,7897.92,Vitória,A,5.2,Bom
730,36,43438.73,Belo Horizonte,B,9.6,Bom
731,63,8689.07,Belo Horizonte,B,6.8,Bom
732,34,9471.44,Vitória,B,6.2,Bom
733,62,10329.36,São Paulo,A,9.9,Bom
734,82,42774.78,São Paulo,B,6.6,Bom
735,17,45833.46,São Paulo,B,6.8,Bom
736,28,16233.48,São Paulo,B,5.0,Bom
737,37,35398.28,Vitória,A,8.8,Bom
738,50,41458.17,Rio de Janeiro,B,5.2,Bom
739,58,22949.74,Vitória,B,6.7,Bom
740,20,9491.05,Vitória,B,6.3,Bom
741,39,12029.37,Vitória,B,6.6,Bom
742,74,44064.83,Belo Horizonte,A,9.1,Bom
743,70,26841.92,Rio de Janeiro,A,6.5,Bom
744,60,5961.37,Rio de Janeiro,B,8.2,Bom
745,41,9334.61,Rio de Janeiro,A,,
746,25,28286.48,Vitória,A,5.3,Bom
747,61,25045.98,Vitória,A,7.5,Bom
748,76,18535.02,Belo Horizonte,A,6.7,Bom
749,54,33498.55,Belo Horizonte,A,9.1,Bom
750,72,41893.01,Rio de Janeiro,B,5.7,Bom
751,26,12226.58,São Paulo,A,5.5,Bom
752,18,21400.44,Vitória,A,9.0,Bom
753,71,16347.15,Belo Horizonte,A,6.1,Bom
754,60,33006.42,Vitória,A,5.5,Bom
755,98,1443.61,Vitória,B,3.9,Bom
756,56,15848.43,Rio de Janeiro,A,8.5,Bom
757,78,36195.61,Rio de Janeiro,B,5.2,Bom
758,73,3257.73,Vitória,B,6.3,Bom
759,30,34698.58,Vitória,B,7.1,Bom
760,16,44098.19,Belo Horizonte,B,8.4,Bom
761,25,7077.85,Vitória,B,6.2,Bom
762,77,24813.66,Vitória,B,5.4,Bom
763,64,11520.05,Rio de Janeiro,A,7.7,Bom
764,51,7938.28,Rio de Janeiro,A,6.9,Bom
765,67,8215.6,Rio de Janeiro,B,6.0,Bom
766,43,6050.99,Rio de Janeiro,B,5.7,Bom
767,28,28844.34,Belo Horizonte,B,6.3,Bom
768,,3644.38,Belo Horizonte,B,8.0,Bom
769,55,13965.38,São Paulo,B,8.0,Bom
770,72,7220.06,Belo Horizonte,A,5.1,Bom
771,36,12777.8,São Paulo,A,8.0,Bom
772,34,42770.09,Rio de Janeiro,A,6.0,Bom
773,76,29037.95,Rio de Janeiro,B,8.0,Bom
774,50,15725.05,Rio de Janeiro,B,6.7,Bom
775,60,27331.3,São Paulo,A,9.6,Bom
776,16,24378.49,Belo Horizonte,A,5.2,Bom
777,66,23867.01,São Paulo,B,6.8,Bom
778,49,33993.42,Belo Horizonte,B,7.2,Bom
779,46,37330.72,Belo Horizonte,A,6.6,Bom
780,19,10349.77,São Paulo,B,6.1,Bom
781,29,5781.81,Belo Horizonte,B,8.8,Bom
782,29,15368.45,Rio de Janeiro,A,9.4,Bom
783,19,20311.47,Belo Horizonte,A,7.7,Bom
784,18,26604.45,São Paulo,A,8.0,Bom
785,48,25860.72,São Paulo,B,9.9,Bom
786,36,34580.78,Vitória,B,7.3,Bom
787,32,22106.02,Vitória,A,9.5,Bom
788,55,25261.23,Rio de Janeiro,A,9.0,Bom
789,46,34620.35,São Paulo,A,8.9,Bom
790,23,38921.82,Rio de Janeiro,B,8.9,Bom
791,34,31416.63,Rio de Janeiro,B,,
792,53,13074.06,Vitória,A,8.1,Bom
793,80,23043.8,Vitória,A,9.5,Bom
794,38,12366.42,Belo Horizonte,A,5.6,Bom
795,66,28811.38,Rio de Janeiro,A,6.4,Bom
796,54,28833.76,São Paulo,A,6.7,Bom
797,29,27817.14,Vitória,B,5.2,Bom
798,63,23698.9,Rio de Janeiro,A,9.3,Bom
799,30,10748.23,São Paulo,B,7.3,Bom
800,51,6569.42,Belo Horizonte,B,5.3,Bom
801,70,12779.08,Belo Horizonte,B,8.3,Bom
802,77,6360.96,Rio de Janeiro,B,7.7,Bom
803,33,9674.11,São Paulo,B,9.6,Bom
804,78,29639.77,São Paulo,A,8.0,Bom
805,73,20454.26,São Paulo,A,9.6,Bom
806,25,5107.55,,B,8.2,Bom
807,81,41527.1,São Paulo,A,6.0,Bom
808,63,31725.55,São Paulo,A,6.2,Bom
809,59,19402.45,Rio de Janeiro,B,6.5,Bom
810,50,46104.51,São Paulo,A,7.1,Bom
811,46,12928.94,Belo Horizonte,A,5.2,Bom
812,39,9182.16,Rio de Janeiro,B,9.3,Bom
813,55,16760.62,Vitória,B,7.2,Bom
814,60,10245.55,São Paulo,A,10.0,Bom
815,26,12372.52,São Paulo,A,5.0,Bom
816,19,26769.83,Rio de Janeiro,A,9.9,Bom
817,17,28578.28,Vitória,A,5.9,Bom
818,48,30514.76,Belo Horizonte,A,7.5,Bom
819,55,38275.05,Belo Horizonte,A,7.6,Bom
820,54,44208.77,São Paulo,B,,
821,39,14702.78,São Paulo,A,7.5,Bom
822,41,31365.15,Vitória,B,8.1,Bom
823,28,19682.95,São Paulo,B,8.5,Bom
824,45,43169.93,Vitória,B,8.8,Bom
825,24,35491.68,Vitória,A,9.0,Bom
826,33,15002.95,Belo Horizonte,A,7.6,Bom
827,36,40154.43,Vitória,A,5.1,Bom
828,69,16235.42,Rio de Janeiro,B,5.3,Bom
829,19,46179.73,Belo Horizonte,B,7.1,Bom
830,78,22068.77,Rio de Janeiro,B,6.9,Bom
831,48,45957.01,Rio de Janeiro,B,6.5,Bom
832,43,41839.63,Rio de Janeiro,A,10.0,Bom
833,32,37988.04,Belo Horizonte,B,5.7,Bom
834,77,18635.56,Belo Horizonte,B,5.1,Bom
835,16,23127.58,São Paulo,B,9.1,Bom
836,65,20337.13,Belo Horizonte,B,7.2,Bom
837,77,28806.69,Rio de Janeiro,B,7.0,Bom
838,40,32788.59,Rio de Janeiro,B,6.7,Bom
839,55,30687.16,Rio de Janeiro,A,9.9,Bom
840,64,29441.8,Rio de Janeiro,A,,
841,23,38951.6,São Paulo,A,7.6,Bom
842,26,12156.4,Vitória,B,9.0,Bom
843,63,40567.79,São Paulo,B,8.3,Bom
844,71,3944.16,Belo Horizonte,B,7.9,Bom
845,74,24024.0,Vitória,A,9.3,Bom
846,52,45062.1,Rio de Janeiro,A,8.4,Bom
847,81,15160.36,Belo Horizonte,A,9.7,Bom
848,53,36461.74,São Paulo,A,5.4,Bom
849,55,36874.76,São Paulo,A,7.0,Bom
850,25,27320.99,Belo Horizonte,B,9.7,Bom
851,42,12048.75,Belo Horizonte,B,7.7,Bom
852,30,18892.58,Belo Horizonte,B,6.6,Bom
853,41,17542.58,Vitória,B,9.6,Bom
854,46,27258.94,São Paulo,B,8.1,Bom
855,37,34855.05,Rio de Janeiro,A,9.6,Bom
856,35,17209.46,Belo Horizonte,B,5.5,Bom
857,29,24395.61,Belo Horizonte,B,5.4,Bom
858,67,27024.17,Vitória,A,6.3,Bom
859,51,22098.49,São Paulo,A,9.7,Bom
860,51,37092.84,Vitória,B,6.6,Bom
861,22,12768.86,Rio de Janeiro,B,5.3,Bom
862,66,3621.57,Belo Horizonte,A,6.2,Bom
863,72,28520.44,Rio de Janeiro,A,8.3,Bom
864,66,43413.52,Rio de Janeiro,B,8.8,Bom
865,30,30093.44,Belo Horizonte,B,6.0,Bom
866,58,14834.24,Belo Horizonte,A,6.5,Bom
867,27,23444.31,Rio de Janeiro,B,9.5,Bom
868,82,5066.18,São Paulo,B,7.5,Bom
869,30,20439.63,Rio de Janeiro,A,6.5,Bom
870,52,43885.58,Vitória,B,8.3,Bom
871,18,18681.9,São Paulo,A,8.8,Bom
872,72,13133.68,Rio de Janeiro,B,6.9,Bom
873,57,19830.12,Rio de Janeiro,A,6.2,Bom
874,29,6614.83,Belo Horizonte,B,5.0,Bom
875,33,36764.88,Rio de Janeiro,A,7.4,Bom
876,58,19167.06,Belo Horizonte,B,9.4,Bom
877,70,17036.16,Rio de Janeiro,A,7.4,Bom
878,33,18842.67,Belo Horizonte,A,6.4,Bom
879,72,38733.22,São Paulo,A,9.0,Bom
880,45,45015.56,São Paulo,A,6.2,Bom
881,81,37110.72,São Paulo,B,5.4,Bom
882,56,33432.95,Vitória,B,7.0,Bom
883,66,,,B,9.5,
884,75,40404.1,Belo Horizonte,B,8.7,Bom
885,74,4876.65,Vitória,B,8.9,Bom
886,63,36375.54,Belo Horizonte,B,6.3,Bom
887,70,31771.54,Belo Horizonte,A,7.3,Bom
888,53,16973.03,Vitória,A,9.0,Bom
889,,34384.6,Belo Horizonte,A,8.1,Bom
890,50,41449.78,São Paulo,B,6.4,Bom
891,60,29932.85,São Paulo,A,5.4,Bom
892,22,12430.41,Belo Horizonte,A,9.3,Bom
893,18,24916.5,Rio de Janeiro,,8.4,
894,42,18153.21,São Paulo,A,8.3,Bom
895,59,36535.25,São Paulo,A,7.2,Bom
896,26,29524.47,São Paulo,B,8.2,Bom
897,53,10996.73,Vitória,B,6.8,Bom
898,38,11533.18,São Paulo,A,8.2,Bom
899,60,38735.38,Rio de Janeiro,B,6.5,Bom
900,41,6373.79,Belo Horizonte,B,8.0,Bom
901,35,4983.55,São Paulo,A,5.7,Bom
902,26,27049.69,Belo Horizonte,A,7.7,Bom
903,29,31110.36,São Paulo,A,7.9,Bom
904,45,20132.7,Rio de Janeiro,A,6.4,Bom
905,78,3842.08,Rio de Janeiro,A,5.8,Bom
906,47,43491.37,São Paulo,B,7.0,Bom
907,70,3712.61,Vitória,A,9.2,Bom
908,57,17913.08,Vitória,A,7.0,Bom
909,50,17345.32,Rio de Janeiro,A,6.9,Bom
910,54,45803.95,Belo Horizonte,A,10.0,Bom
911,22,27745.14,Rio de Janeiro,B,5.1,Bom
912,80,42139.66,São Paulo,B,6.7,Bom
913,18,33819.52,Belo Horizonte,B,7.2,Bom
914,22,39765.71,Belo Horizonte,B,7.8,Bom
915,49,40365.22,Vitória,B,,
916,68,41863.24,Vitória,B,7.6,Bom
917,41,5977.42,Rio de Janeiro,B,7.7,Bom
918,40,5901.43,Rio de Janeiro,B,9.5,Bom
919,36,23886.88,Belo Horizonte,A,5.2,Bom
920,39,11300.33,Rio de Janeiro,B,6.6,Bom
921,63,25489.82,Rio de Janeiro,A,9.6,Bom
922,18,33108.34,Vitória,A,7.8,Bom
923,40,7341.4,São Paulo,B,8.4,Bom
924,16,10708.78,São Paulo,B,9.1,Bom
925,40,9507.56,Vitória,B,6.6,Bom
926,82,22331.29,Vitória,B,9.0,Bom
927,50,43199.29,Vitória,B,6.2,Bom
928,63,19819.32,Belo Horizonte,A,8.0,Bom
929,28,41386.88,São Paulo,A,9.6,Bom
930,62,19077.82,Vitória,A,5.3,Bom
931,67,24214.47,Vitória,A,8.2,Bom
932,32,24460.43,Belo Horizonte,A,8.8,Bom
933,22,41764.5,São Paulo,A,6.7,Bom
934,37,46040.07,Vitória,B,8.2,Bom
935,73,13528.42,Vitória,B,8.1,Bom
936,37,5047.28,Rio de Janeiro,B,7.2,Bom
937,29,27156.92,Rio de Janeiro,B,6.1,Bom
938,77,8665.35,São Paulo,B,5.4,Bom
939,34,4647.88,Rio de Janeiro,B,6.5,Bom
940,56,18727.3,Rio de Janeiro,A,8.9,Bom
941,48,17708.12,São Paulo,A,6.5,Bom
942,24,33281.81,Belo Horizonte,A,6.6,Bom
943,20,10335.48,Belo Horizonte,B,7.1,Bom
944,18,32165.5,Belo Horizonte,A,6.0,Bom
945,32,5322.95,Belo Horizonte,B,5.4,Bom
946,77,6025.46,Belo Horizonte,A,7.6,Bom
947,62,6318.38,São Paulo,A,6.8,Bom
948,62,5397.08,Belo Horizonte,A,8.0,Bom
949,75,23227.6,Vitória,A,7.8,Bom
950,59,40687.13,São Paulo,A,8.8,Bom
951,26,13805.66,Vitória,B,8.7,Bom
952,53,16426.69,Vitória,A,8.1,Bom
953,38,9972.36,Vitória,B,9.1,Bom
954,80,3019.19,São Paulo,A,5.4,Bom
955,82,10546.24,Belo Horizonte,B,9.9,Bom
956,64,4610.18,Vitória,B,6.7,Bom
957,79,42358.02,Belo Horizonte,A,9.2,Bom
958,53,37380.4,Belo Horizonte,B,7.2,Bom
959,24,24196.99,São Paulo,B,7.7,Bom
960,17,7768.07,Vitória,A,7.3,Bom
961,24,41294.2,São Paulo,B,8.9,Bom
962,52,12568.37,Rio de Janeiro,A,9.0,Bom
963,61,5311.77,São Paulo,B,8.8,Bom
964,79,17302.0,Vitória,A,7.6,Bom
965,44,12602.68,Belo Horizonte,A,8.6,Bom
966,19,32303.0,Rio de Janeiro,A,9.8,Bom
967,71,36773.76,São Paulo,A,6.0,Bom
968,61,42067.38,São Paulo,B,6.7,Bom
969,,12484.04,Belo Horizonte,B,6.8,Bom
970,76,39277.99,Rio de Janeiro,B,5.3,Bom
971,79,29880.03,Vitória,B,6.9,Bom
972,71,13124.08,Rio de Janeiro,A,5.2,Bom
973,73,45950.46,Vitória,A,9.3,Bom
974,63,38246.34,Vitória,B,5.6,Bom
975,42,43912.87,Vitória,A,6.1,Bom
976,39,43237.39,São Paulo,B,9.2,Bom
977,26,21487.95,Rio de Janeiro,B,7.6,Bom
978,53,8068.64,São Paulo,B,9.7,Bom
979,72,40948.86,Rio de Janeiro,B,6.0,Bom
980,26,44608.23,Rio de Janeiro,B,7.5,Bom
981,79,43297.01,São Paulo,B,7.6,Bom
982,43,21949.3,São Paulo,A,6.9,Bom
983,76,4559.44,Rio de Janeiro,A,6.7,Bom
984,34,19579.05,São Paulo,A,,
985,35,41225.45,Belo Horizonte,A,9.4,Bom
986,64,43757.28,Vitória,A,8.9,Bom
987,18,17461.85,Rio de Janeiro,B,5.8,Bom
988,38,14242.22,Vitória,A,8.9,Bom
989,66,10005.29,Belo Horizonte,B,8.5,Bom
990,16,13325.84,Rio de Janeiro,A,7.7,Bom
991,58,28989.87,Rio de Janeiro,A,5.2,Bom
992,43,42045.52,Vitória,B,5.2,Bom
993,,28568.37,Belo Horizonte,B,9.1,Bom
994,59,29114.33,Belo Horizonte,A,5.4,Bom
995,59,42323.94,Rio de Janeiro,A,7.9,Bom
996,73,36611.54,Belo Horizonte,A,9.2,Bom
997,26,29492.72,São Paulo,A,8.8,Bom
998,62,35683.89,Vitória,A,8.1,Bom
999,43,9863.83,Belo Horizonte,A,6.8,Bom
1000,57,14864.81,Belo Horizonte,B,5.2,Bom
1001,48,13117.75,Vitória,B,9.9,Bom
1002,43,35901.06,Belo Horizonte,B,9.5,Bom
1003,47,15557.82,Rio de Janeiro,B,8.8,Bom
1004,39,27880.62,Belo Horizonte,B,7.2,Bom
1005,64,38256.74,,A,7.3,
1006,21,17792.45,São Paulo,A,7.3,Bom
1007,21,34658.96,Vitória,A,9.1,Bom
1008,56,44227.16,São Paulo,A,8.4,Bom
1009,67,41662.06,Rio de Janeiro,A,8.9,Bom
1010,72,3068.7,Rio de Janeiro,A,5.3,Bom
1011,32,10785.34,São Paulo,B,5.7,Bom
1012,43,10677.12,Rio de Janeiro,B,6.1,Bom
1013,40,38635.96,Vitória,B,6.7,Bom
1014,60,33282.1,São Paulo,A,9.5,Bom
1015,23,44458.89,São Paulo,B,5.4,Bom
1016,36,26981.06,Belo Horizonte,B,6.5,Bom
1017,47,20780.28,Belo Horizonte,A,,
1018,17,30957.6,Rio de Janeiro,B,5.3,Bom
1019,39,31407.63,Rio de Janeiro,B,5.1,Bom
1020,63,26408.47,Belo Horizonte,B,6.6,Bom
1021,65,44926.13,São Paulo,A,9.5,Bom
1022,,10169.35,Belo Horizonte,A,6.9,Bom
1023,51,28973.88,Vitória,A,5.8,Bom
1024,28,24263.87,Vitória,A,6.6,Bom
1025,51,21082.38,São Paulo,B,9.7,Bom
1026,81,30286.71,Rio de Janeiro,B,5.6,Bom
1027,26,39285.17,Belo Horizonte,B,7.1,Bom
1028,80,23454.48,São Paulo,A,7.1,Bom
1029,35,13184.84,São Paulo,B,8.2,Bom
1030,35,28348.52,São Paulo,A,8.9,Bom
1031,57,32755.65,São Paulo,B,9.4,Bom
1032,56,14605.56,Belo Horizonte,B,6.3,Bom
1033,58,23777.07,São Paulo,B,5.9,Bom
1034,67,4729.97,Belo Horizonte,B,5.2,Bom
1035,82,21815.23,Rio de Janeiro,A,7.0,Bom
1036,70,2780.3,Vitória,A,5.6,Bom
1037,24,2357.59,Belo Horizonte,B,9.7,Bom
1038,78,37293.39,Belo Horizonte,A,7.2,Bom
1039,31,16927.83,Vitória,A,9.2,Bom
1040,81,12337.19,São Paulo,A,9.0,Bom
1041,26,35174.77,Vitória,A,5.2,Bom
1042,80,25602.65,São Paulo,B,6.2,Bom
1043,82,33108.81,São Paulo,A,8.3,Bom
1044,45,15543.2,Belo Horizonte,A,6.0,Bom
1045,71,20320.87,São Paulo,A,7.8,Bom
1046,64,12058.46,São Paulo,B,7.9,Bom
1047,30,21429.3,Rio de Janeiro,A,9.1,Bom
1048,64,4078.96,Vitória,A,8.9,Bom
1049,25,5774.13,Belo Horizonte,A,6.9,Bom
1050,34,3359.53,São Paulo,B,6.6,Bom
1051,48,19158.28,Vitória,A,9.8,Bom
1052,54,28598.72,São Paulo,A,9.4,Bom
1053,35,40536.72,Vitória,A,7.4,Bom
1054,45,26927.79,São Paulo,B,8.7,Bom
1055,82,34285.07,Vitória,B,5.0,Bom
1056,28,27580.06,Belo Horizonte,A,8.9,Bom
1057,28,29349.04,São Paulo,A,6.1,Bom
1058,19,33998.86,Rio de Janeiro,B,6.3,Bom
1059,68,11664.6,Vitória,A,7.2,Bom
1060,64,7598.24,Rio de Janeiro,B,6.0,Bom
1061,72,9544.92,Vitória,B,9.0,Bom
1062,62,12648.24,Vitória,B,7.2,Bom
1063,71,24692.45,São Paulo,B,6.9,Bom
