id,idade,renda,cidade,categoria,nota,feedback
532,47,17713.88,Belo Horizonte,A,5.3,Bom
533,47,5121.1,São Paulo,A,8.4,Bom
534,63,8106.24,Vitória,A,6.1,Bom
535,74,17494.85,Rio de Janeiro,A,5.3,Bom
536,46,41723.01,São Paulo,A,6.6,Bom
537,71,21711.92,Rio de Janeiro,A,8.8,Bom
538,80,9579.78,Belo Horizonte,A,6.3,Bom
539,75,,Belo Horizonte,A,7.1,
540,50,37593.68,Belo Horizonte,A,6.5,Bom
541,74,25733.72,Belo Horizonte,B,8.8,Bom
542,70,7652.39,Belo Horizonte,A,6.3,Bom
543,33,31088.22,Belo Horizonte,B,9.8,Bom
544,64,30690.13,São Paulo,A,5.2,Bom
545,34,43600.22,,A,9.4,Bom
546,82,4055.64,Belo Horizonte,A,6.8,
547,63,31103.86,São Paulo,A,7.9,Bom
548,26,9398.95,Vitória,A,6.3,Bom
549,69,4836.04,Belo Horizonte,B,8.7,Bom
550,43,31749.31,Belo Horizonte,A,8.0,Bom
551,24,15993.52,Rio de Janeiro,A,8.2,Bom
552,36,23682.61,Belo Horizonte,A,9.4,Bom
553,25,45393.4,Rio de Janeiro,A,9.1,Bom
554,69,31956.24,Vitória,A,7.6,Bom
555,18,40474.81,Rio de Janeiro,B,7.6,Bom
556,73,45035.76,São Paulo,A,5.5,Bom
557,31,21416.06,Vitória,B,6.3,Bom
558,47,4937.14,Vitória,A,5.3,Bom
559,41,2438.51,São Paulo,A,6.7,Bom
560,61,33345.37,Rio de Janeiro,A,5.2,Bom
561,45,20544.86,Rio de Janeiro,B,5.9,Bom
562,74,44717.86,São Paulo,A,8.8,Bom
563,24,29015.25,São Paulo,A,8.1,Bom
564,42,13406.56,Vitória,A,6.4,Bom
565,50,28908.8,Rio de Janeiro,A,9.2,
566,72,18675.13,São Paulo,A,9.1,Bom
567,27,44228.35,São Paulo,B,8.5,Bom
568,48,44691.14,Belo Horizonte,A,5.2,Bom
569,29,35105.46,Vitória,B,5.3,Bom
570,38,33266.44,Vitória,B,8.4,Bom
571,46,10415.48,Vitória,A,9.2,Bom
572,74,42832.0,Belo Horizonte,A,6.8,Bom
573,34,14492.44,Belo Horizonte,A,7.8,Bom
574,71,40478.3,São Paulo,A,9.9,Bom
575,48,27954.0,Vitória,B,6.8,Bom
576,81,30468.07,São Paulo,B,9.2,Bom
577,48,42572.17,Rio de Janeiro,B,9.2,Bom
578,66,42898.16,São Paulo,B,7.4,Bom
579,79,44163.7,São Paulo,A,9.0,Bom
580,74,36846.19,Rio de Janeiro,A,5.2,Bom
581,62,13929.92,Vitória,B,6.9,Bom
582,60,45585.44,Belo Horizonte,B,7.4,Bom
583,63,28422.85,Rio de Janeiro,A,6.7,Bom
584,39,21436.13,Belo Horizonte,B,8.8,Bom
585,37,15816.76,Belo Horizonte,B,10.0,Bom
586,50,11264.88,São Paulo,A,7.3,Bom
587,56,25077.14,São Paulo,B,8.7,Bom
588,63,7655.61,Belo Horizonte,B,8.6,Bom
589,65,13886.03,Vitória,B,5.3,Bom
590,33,1677.29,Belo Horizonte,B,5.9,Bom
591,46,16539.45,São Paulo,B,8.9,Bom
592,50,11479.86,Rio de Janeiro,A,5.1,Bom
593,70,39954.68,Vitória,A,8.0,Bom
594,,10993.28,São Paulo,A,9.8,Bom
595,41,32083.7,Vitória,B,8.9,Bom
596,43,10039.78,Vitória,B,5.2,Bom
597,51,33948.1,Vitória,A,8.9,Bom
598,47,16875.49,Rio de Janeiro,B,7.0,Bom
599,68,10552.64,São Paulo,A,8.0,Bom
600,81,23868.96,Belo Horizonte,B,9.4,Bom
601,56,19943.13,Rio de Janeiro,A,8.1,Bom
602,64,16318.91,São Paulo,A,7.4,Bom
603,56,15528.78,Belo Horizonte,B,8.1,Bom
604,58,3252.89,Belo Horizonte,A,9.0,Bom
605,56,11541.03,São Paulo,A,7.6,Bom
606,70,42937.49,São Paulo,A,5.2,Bom
607,27,45630.57,Vitória,A,9.8,Bom
608,29,38989.29,Rio de Janeiro,A,6.2,Bom
609,63,36074.71,Belo Horizonte,B,5.1,Bom
610,66,45923.55,Belo Horizonte,A,5.9,Bom
611,73,20723.91,São Paulo,A,5.9,Bom
612,38,23722.52,São Paulo,B,10.0,Bom
613,18,45364.71,São Paulo,B,5.3,Bom
614,19,5550.66,São Paulo,A,7.5,Bom
615,23,31469.48,São Paulo,B,8.4,Bom
616,21,,Rio de Janeiro,A,8.8,
617,43,25840.73,Vitória,B,8.7,Bom
618,37,10966.36,Belo Horizonte,A,9.7,Bom
619,29,27656.53,Belo Horizonte,B,9.2,Bom
620,58,6842.37,Rio de Janeiro,A,8.1,Bom
621,20,45750.58,Rio de Janeiro,B,10.0,Bom
622,63,4810.13,Rio de Janeiro,A,7.4,Bom
623,43,45462.05,Belo Horizonte,B,6.7,Bom
624,32,3359.48,Belo Horizonte,A,5.3,Bom
625,63,35444.55,São Paulo,A,6.7,Bom
626,37,41652.78,Rio de Janeiro,A,6.3,Bom
627,80,46069.33,Rio de Janeiro,A,8.2,Bom
628,31,9868.35,São Paulo,A,5.0,Bom
629,28,22549.98,São Paulo,B,5.6,Bom
630,62,27798.89,Rio de Janeiro,B,6.7,Bom
631,17,26685.97,São Paulo,A,8.1,Bom
632,78,3422.65,Vitória,B,9.4,Bom
633,17,9839.17,Belo Horizonte,A,8.6,Bom
634,27,3094.69,São Paulo,B,8.9,Bom
635,68,11127.24,Belo Horizonte,A,9.2,Bom
636,66,44678.77,Rio de Janeiro,B,7.2,Bom
637,53,16698.71,Belo Horizonte,A,5.1,Bom
638,41,43401.21,Vitória,B,5.8,Bom
639,52,12201.47,São Paulo,B,6.0,Bom
640,43,44337.66,Rio de Janeiro,B,5.0,Bom
641,70,17932.47,Rio de Janeiro,A,6.8,Bom
642,34,45567.03,Belo Horizonte,A,5.1,Bom
643,28,26979.63,São Paulo,B,5.7,Bom
644,26,40482.11,São Paulo,A,7.3,Bom
645,20,22328.54,Rio de Janeiro,A,5.3,Bom
646,38,4958.03,Rio de Janeiro,A,7.3,Bom
647,41,2438.53,Belo Horizonte,A,6.2,Bom
648,76,,Rio de Janeiro,,9.1,
649,54,43643.48,Rio de Janeiro,B,8.1,Bom
650,20,26225.62,São Paulo,A,8.5,Bom
651,34,27877.18,Rio de Janeiro,B,7.7,Bom
652,57,37385.74,Vitória,A,9.0,Bom
653,32,9200.59,Rio de Janeiro,A,7.0,Bom
654,44,9134.2,Vitória,,7.3,
655,62,23610.13,Vitória,A,6.1,Bom
656,16,41558.47,Rio de Janeiro,B,7.6,Bom
657,42,7582.47,,A,7.5,Bom
658,41,15109.95,São Paulo,B,6.2,Bom
659,57,35607.5,São Paulo,A,8.7,Bom
660,45,40690.23,Rio de Janeiro,B,8.3,Bom
661,32,37596.58,Vitória,A,6.4,Bom
662,41,4179.18,Vitória,A,6.2,Bom
663,47,13506.92,Rio de Janeiro,A,6.4,Bom
664,76,17037.91,Vitória,A,9.7,Bom
665,67,28998.1,Belo Horizonte,A,5.8,Bom
666,18,27255.09,Belo Horizonte,B,6.9,Bom
667,52,15955.75,Vitória,A,5.3,Bom
668,75,28040.64,Rio de Janeiro,B,,
669,50,30438.23,Belo Horizonte,A,9.8,Bom
670,40,37225.62,São Paulo,A,5.2,Bom
671,46,34968.64,Vitória,A,7.0,Bom
672,29,21334.08,São Paulo,A,9.3,Bom
673,70,30744.82,Belo Horizonte,B,5.1,Bom
674,45,18959.68,Vitória,A,7.9,Bom
675,33,13150.78,São Paulo,A,5.2,Bom
676,36,1786.6,Belo Horizonte,A,6.0,Bom
677,32,44384.19,Vitória,B,6.7,Bom
678,39,10614.47,Belo Horizonte,B,6.3,Bom
679,18,36370.61,Rio de Janeiro,B,5.6,Bom
680,34,2742.37,São Paulo,B,7.9,Bom
681,50,16985.71,São Paulo,B,5.8,Bom
682,19,24347.72,Rio de Janeiro,A,9.1,Bom
683,78,3698.04,Vitória,A,8.3,Bom
684,50,34588.47,São Paulo,B,8.7,Bom
685,73,9656.28,São Paulo,A,5.8,Bom
686,73,5493.19,Rio de Janeiro,A,9.9,Bom
687,58,42382.3,Vitória,A,8.1,Bom
688,21,8339.31,Vitória,B,7.5,Bom
689,34,37787.86,Rio de Janeiro,A,9.2,Bom
690,38,45778.99,São Paulo,B,6.1,Bom
691,69,40323.02,Rio de Janeiro,B,7.2,Bom
692,58,21059.74,Rio de Janeiro,A,5.2,Bom
693,70,15682.22,São Paulo,A,5.4,Bom
694,36,11551.76,Belo Horizonte,,7.3,
695,42,6064.8,Belo Horizonte,A,8.0,Bom
696,57,4055.8,São Paulo,A,8.9,Bom
697,29,8875.62,Belo Horizonte,A,8.4,Bom
698,58,24370.89,Rio de Janeiro,A,6.0,Bom
699,57,38718.29,Vitória,B,6.1,Bom
700,50,8446.92,Rio de Janeiro,B,9.2,Bom
701,29,4412.16,Rio de Janeiro,A,5.6,Bom
702,67,14999.32,Belo Horizonte,B,9.9,Bom
703,43,32306.71,Rio de Janeiro,A,10.0,Bom
704,70,26846.02,São Paulo,B,6.9,Bom
705,69,45768.55,São Paulo,,8.2,
706,33,41433.91,São Paulo,A,6.9,Bom
707,33,15599.99,,B,5.8,Bom
708,25,2527.23,São Paulo,A,10.0,Bom
709,63,24773.23,Belo Horizonte,A,6.6,Bom
710,62,37802.43,São Paulo,A,9.2,Bom
711,56,1719.37,Belo Horizonte,B,6.1,Bom
712,80,11771.61,Rio de Janeiro,B,7.8,Bom
713,19,12897.28,Belo Horizonte,B,5.7,Bom
714,71,44679.85,Rio de Janeiro,A,8.6,Bom
715,39,32769.6,Vitória,A,7.7,Bom
716,62,26365.35,Belo Horizonte,A,9.1,Bom
717,49,37014.18,Vitória,B,9.2,Bom
718,66,25457.64,Belo Horizonte,B,8.8,Bom
719,22,15961.89,São Paulo,A,8.9,Bom
720,69,25025.23,São Paulo,A,7.1,Bom
721,60,4285.04,Vitória,A,7.2,Bom
722,52,16119.65,Vitória,A,8.7,Bom
723,67,27023.55,Vitória,B,6.0,Bom
724,70,8690.59,Vitória,B,8.4,Bom
725,43,7118.02,São Paulo,B,6.8,Bom
726,30,8305.52,Belo Horizonte,,7.0,
727,44,24336.51,Vitória,B,9.9,Bom
728,68,43492.41,São Paulo,A,7.1,Bom
729,6,62065.85,Rio de Janeiro,A,1.5,Bom
730,71,12342.08,Rio de Janeiro,B,5.5,Bom
731,68,22304.75,Belo Horizonte,A,9.1,Bom
732,60,29852.98,São Paulo,B,8.5,Bom
733,51,,São Paulo,B,7.7,
734,18,31030.02,Vitória,A,9.5,Bom
735,76,17625.34,Rio de Janeiro,B,7.8,Bom
736,79,6852.45,Rio de Janeiro,A,7.3,Bom
737,91,613.85,Rio de Janeiro,A,3.2,Bom
738,17,22249.04,São Paulo,A,9.8,Bom
739,59,14443.42,São Paulo,A,5.9,Bom
740,,8749.07,Rio de Janeiro,B,8.9,Bom
741,77,22404.82,Vitória,A,5.7,Bom
742,78,20336.34,Rio de Janeiro,B,8.6,Bom
743,39,38675.03,Rio de Janeiro,A,9.0,Bom
744,73,39365.09,Vitória,B,9.7,Bom
745,74,26763.72,São Paulo,A,9.2,Bom
746,26,27323.27,Belo Horizonte,B,9.6,Bom
747,52,21821.85,Vitória,A,6.2,Bom
748,32,42440.99,Rio de Janeiro,A,6.9,Bom
749,47,19252.79,São Paulo,A,8.4,Bom
750,22,3647.87,São Paulo,A,6.1,Bom
751,59,27035.01,Belo Horizonte,B,5.9,Bom
752,50,36590.47,Rio de Janeiro,B,6.9,Bom
753,52,43673.02,Vitória,A,6.3,Bom
754,58,8926.9,São Paulo,B,5.7,Bom
755,16,31297.25,Rio de Janeiro,B,8.5,Bom
756,70,34701.03,Rio de Janeiro,B,6.9,
757,65,12141.48,Vitória,B,9.8,
758,42,8430.87,Vitória,A,6.4,Bom
759,32,8059.23,Belo Horizonte,A,6.7,Bom
760,70,,Vitória,B,8.9,
761,62,1571.13,Rio de Janeiro,B,7.9,Bom
762,63,42607.94,São Paulo,A,8.9,Bom
763,56,46246.09,Belo Horizonte,A,8.1,Bom
764,68,44169.65,Vitória,A,6.7,Bom
765,31,12695.91,Rio de Janeiro,B,8.8,Bom
766,66,37694.72,Belo Horizonte,B,9.3,Bom
767,27,46042.72,Belo Horizonte,A,9.3,Bom
768,75,5559.95,São Paulo,A,8.7,Bom
769,23,35164.28,Rio de Janeiro,B,9.7,Bom
770,52,17527.29,Rio de Janeiro,A,5.7,Bom
771,21,29048.51,Rio de Janeiro,B,7.4,Bom
772,55,41187.96,Belo Horizonte,B,6.8,Bom
773,66,13484.71,Rio de Janeiro,B,6.1,Bom
774,19,17990.31,Vitória,B,6.7,Bom
775,79,42223.61,São Paulo,B,8.0,Bom
776,82,42569.74,São Paulo,B,5.8,Bom
777,24,2538.42,São Paulo,B,9.2,Bom
778,42,37969.24,São Paulo,B,8.5,Bom
779,62,20576.99,Rio de Janeiro,B,6.2,Bom
780,46,22638.13,Belo Horizonte,B,7.6,Bom
781,79,32229.54,Rio de Janeiro,B,5.3,Bom
782,50,21186.1,Belo Horizonte,A,9.6,Bom
783,85,1041.88,Vitória,B,2.3,Bom
784,21,44067.26,Rio de Janeiro,A,6.5,Bom
785,60,23373.83,São Paulo,A,8.9,Bom
786,49,40017.02,Belo Horizonte,B,8.2,Bom
787,78,29325.19,Vitória,A,9.0,Bom
788,62,23350.25,São Paulo,B,8.9,Bom
789,32,40747.26,São Paulo,A,9.8,Bom
790,39,5622.1,São Paulo,B,6.4,Bom
791,27,44167.6,Belo Horizonte,B,9.0,Bom
792,55,30097.25,Rio de Janeiro,B,8.4,Bom
793,,38688.98,Belo Horizonte,B,5.6,Bom
794,27,9367.76,Rio de Janeiro,B,8.8,Bom
795,28,19463.64,Belo Horizonte,B,5.8,Bom
796,21,31832.71,,B,7.4,Bom
797,49,33680.09,Vitória,A,5.2,Bom
798,55,38093.49,Vitória,B,6.3,Bom
799,62,2191.64,Rio de Janeiro,A,6.2,Bom
800,33,7367.19,Vitória,B,7.2,Bom
801,34,7201.92,São Paulo,B,5.2,Bom
802,68,20302.53,São Paulo,B,8.5,Bom
803,75,30533.45,Vitória,A,7.4,Bom
804,28,45873.25,Belo Horizonte,A,5.5,Bom
805,70,17778.65,Rio de Janeiro,A,8.1,Bom
806,47,44655.14,Vitória,A,6.5,Bom
807,63,38164.77,Belo Horizonte,A,8.8,Bom
808,19,40878.35,Vitória,A,5.8,Bom
809,36,3338.58,Belo Horizonte,A,9.1,Bom
810,41,11449.33,Belo Horizonte,B,6.5,Bom
811,54,23178.25,Rio de Janeiro,A,6.6,Bom
812,20,30995.73,Rio de Janeiro,A,7.3,Bom
813,16,10513.56,Vitória,B,9.9,Bom
814,77,45874.81,São Paulo,B,8.2,Bom
815,48,25636.3,Belo Horizonte,B,9.2,Bom
816,61,5509.48,Belo Horizonte,A,5.5,Bom
817,59,3123.14,Rio de Janeiro,A,9.7,Bom
818,57,10016.43,Vitória,A,7.1,Bom
819,77,21919.9,Rio de Janeiro,A,9.6,Bom
820,50,24270.48,Rio de Janeiro,B,6.4,Bom
821,78,30454.76,São Paulo,B,5.3,Bom
822,73,33343.05,São Paulo,A,6.5,Bom
823,20,22863.58,Rio de Janeiro,A,6.5,Bom
824,64,26198.81,Vitória,A,8.4,Bom
825,39,35072.47,São Paulo,A,6.9,Bom
826,51,33040.02,São Paulo,A,6.7,Bom
827,32,37308.45,Rio de Janeiro,,5.2,
828,52,40198.96,Belo Horizonte,B,7.7,Bom
829,50,41056.46,Belo Horizonte,B,8.5,Bom
830,43,21091.85,Vitória,A,8.0,Bom
831,69,1735.12,Vitória,A,9.4,Bom
832,74,4894.25,Vitória,B,6.7,Bom
833,70,7007.74,Rio de Janeiro,A,9.1,Bom
834,49,27374.43,Rio de Janeiro,A,5.5,Bom
835,82,30267.88,Rio de Janeiro,B,5.1,Bom
836,73,20142.71,Belo Horizonte,A,9.7,Bom
837,59,34106.51,Vitória,A,8.0,Bom
838,79,4466.71,Vitória,A,6.0,Bom
839,15,65635.27,São Paulo,B,2.8,Bom
840,22,42952.77,Rio de Janeiro,A,8.2,Bom
841,37,33736.43,Belo Horizonte,B,6.1,Bom
842,81,6913.82,Rio de Janeiro,B,6.7,Bom
843,64,16026.41,Belo Horizonte,A,7.0,Bom
844,35,30049.36,São Paulo,B,5.8,Bom
845,75,30906.31,Vitória,A,5.9,Bom
846,34,41531.3,Belo Horizonte,B,9.7,Bom
847,55,30148.33,São Paulo,A,5.2,Bom
848,20,3771.38,São Paulo,A,5.4,Bom
849,35,32080.76,Vitória,B,7.6,Bom
850,29,,Rio de Janeiro,B,9.6,
851,70,,Vitória,B,7.1,
852,18,34355.95,Belo Horizonte,B,5.7,Bom
853,21,33255.69,Vitória,B,5.6,Bom
854,17,39286.28,Belo Horizonte,B,9.6,Bom
855,76,6360.94,Vitória,A,8.1,Bom
856,70,31021.17,Belo Horizonte,B,5.7,Bom
857,76,9673.94,São Paulo,B,7.1,Bom
858,25,16335.93,São Paulo,A,8.2,Bom
859,73,10990.4,Belo Horizonte,B,9.5,Bom
860,76,8381.09,Vitória,B,6.4,Bom
861,73,43647.76,Belo Horizonte,A,9.4,Bom
862,82,29944.31,São Paulo,A,7.7,Bom
863,16,27345.75,Rio de Janeiro,A,9.8,Bom
864,49,5888.38,São Paulo,A,8.3,Bom
865,74,1917.94,Vitória,A,6.9,Bom
866,45,22805.49,São Paulo,B,8.1,Bom
867,64,7799.95,Rio de Janeiro,A,9.3,Bom
868,38,31759.71,Rio de Janeiro,B,7.1,Bom
869,70,37210.14,Rio de Janeiro,B,7.5,Bom
870,74,15942.15,Belo Horizonte,A,7.3,Bom
871,22,27330.42,Belo Horizonte,A,9.0,Bom
872,17,38458.89,Belo Horizonte,A,8.4,Bom
873,81,33334.51,Rio de Janeiro,B,7.4,Bom
874,57,23589.26,Belo Horizonte,A,5.4,Bom
875,29,17928.75,Belo Horizonte,A,6.9,Bom
876,32,20815.71,Belo Horizonte,B,5.8,Bom
877,64,24935.8,São Paulo,B,9.9,Bom
878,62,34125.31,Belo Horizonte,B,6.7,Bom
879,57,36089.96,São Paulo,B,5.2,Bom
880,25,12632.9,Belo Horizonte,A,7.7,Bom
881,,19345.98,Rio de Janeiro,A,6.2,Bom
882,20,24799.35,Vitória,B,8.3,Bom
883,16,21984.87,Rio de Janeiro,A,,
884,67,34977.51,Rio de Janeiro,B,9.9,Bom
885,42,19229.56,Rio de Janeiro,A,6.2,Bom
886,54,43653.3,Rio de Janeiro,B,8.4,Bom
887,68,12703.47,Rio de Janeiro,A,8.0,Bom
888,46,5495.73,Vitória,A,8.9,Bom
889,48,4515.63,Vitória,B,8.2,Bom
890,57,40668.44,Belo Horizonte,B,5.1,Bom
891,20,36789.19,São Paulo,B,5.8,Bom
892,48,23815.73,Rio de Janeiro,B,7.4,Bom
893,26,35460.82,Belo Horizonte,A,7.2,Bom
894,20,1853.8,Rio de Janeiro,A,5.3,Bom
895,33,,São Paulo,A,5.9,
896,71,44624.65,São Paulo,B,6.2,Bom
897,25,33247.67,São Paulo,B,5.6,Bom
898,54,16561.02,São Paulo,B,6.3,Bom
899,38,39670.57,São Paulo,B,9.0,Bom
900,23,25583.38,Rio de Janeiro,B,8.5,Bom
901,51,9814.72,Vitória,A,8.6,Bom
902,61,20212.27,Belo Horizonte,B,5.6,Bom
903,55,37197.1,Belo Horizonte,A,8.3,Bom
904,55,16578.92,Vitória,A,10.0,Bom
905,47,23175.09,Vitória,A,9.7,Bom
906,50,6960.52,São Paulo,B,7.8,Bom
907,20,4595.24,São Paulo,A,8.4,Bom
908,32,45286.34,Belo Horizonte,B,7.3,Bom
909,55,16372.3,Belo Horizonte,B,5.4,Bom
910,67,34281.43,Belo Horizonte,B,9.1,Bom
911,77,24104.02,Vitória,B,7.5,Bom
912,65,43966.47,São Paulo,B,5.5,Bom
913,39,31577.91,Belo Horizonte,,5.6,
914,58,5805.84,Belo Horizonte,A,7.0,Bom
915,60,36554.73,São Paulo,B,7.1,Bom
916,32,21600.53,Vitória,B,7.1,Bom
917,32,14377.16,Vitória,A,6.8,Bom
918,54,6069.24,Rio de Janeiro,A,9.4,Bom
919,58,33664.45,São Paulo,A,6.6,Bom
920,36,10181.82,Rio de Janeiro,A,5.2,Bom
921,74,26813.1,Belo Horizonte,A,5.7,Bom
922,38,13480.56,Rio de Janeiro,B,9.2,Bom
923,70,3336.88,Belo Horizonte,A,7.2,Bom
924,64,34020.11,Vitória,B,9.3,Bom
925,57,12172.46,São Paulo,A,9.0,Bom
926,27,26078.85,São Paulo,A,7.4,Bom
927,80,2149.61,Belo Horizonte,A,7.8,Bom
928,47,40942.41,Belo Horizonte,,5.9,
929,30,35376.18,Vitória,A,5.1,Bom
930,59,29976.95,Belo Horizonte,B,9.2,Bom
931,37,40570.55,Vitória,A,8.7,Bom
932,80,31584.71,Rio de Janeiro,A,8.6,Bom
933,64,8966.77,São Paulo,A,6.9,Bom
934,25,44130.42,São Paulo,B,7.5,Bom
935,60,6446.07,Vitória,B,5.4,Bom
936,24,30533.45,Rio de Janeiro,B,6.2,Bom
937,35,25562.83,São Paulo,A,8.5,Bom
938,50,31187.03,Belo Horizonte,A,7.9,Bom
939,79,12611.39,Vitória,A,6.0,Bom
940,45,6573.33,Belo Horizonte,A,8.6,Bom
941,72,45307.65,Rio de Janeiro,A,8.5,Bom
942,37,17211.26,Rio de Janeiro,B,8.5,Bom
943,19,11415.83,São Paulo,B,6.7,Bom
944,40,14521.65,São Paulo,A,7.8,Bom
945,75,23594.48,Rio de Janeiro,A,8.2,Bom
946,53,2078.59,Rio de Janeiro,B,,
947,43,22437.3,Rio de Janeiro,A,5.3,Bom
948,75,34944.73,São Paulo,A,8.0,Bom
949,74,28947.34,Rio de Janeiro,B,6.1,Bom
950,79,26045.39,Vitória,B,5.9,Bom
951,44,32995.81,Belo Horizonte,A,5.5,Bom
952,45,44473.85,São Paulo,B,7.8,Bom
953,52,30070.8,Vitória,A,7.4,Bom
954,53,23113.87,Vitória,B,8.5,Bom
955,61,13927.79,Belo Horizonte,B,9.0,Bom
956,61,41319.14,São Paulo,A,6.4,Bom
957,44,23379.29,São Paulo,A,5.1,Bom
958,34,12386.21,Vitória,A,8.7,Bom
959,56,4016.64,Vitória,A,8.1,Bom
960,18,9820.58,São Paulo,A,8.8,Bom
961,60,32432.09,São Paulo,B,6.9,Bom
962,73,1589.52,São Paulo,A,6.3,Bom
963,18,9780.52,Belo Horizonte,A,7.3,Bom
964,53,18404.78,Belo Horizonte,A,6.4,Bom
965,65,11906.42,Vitória,A,5.0,Bom
966,18,7346.16,Belo Horizonte,B,6.6,Bom
967,45,28259.89,São Paulo,B,6.6,Bom
968,79,20837.54,Belo Horizonte,A,8.6,Bom
969,47,26323.67,Belo Horizonte,B,6.8,Bom
970,18,23536.47,Belo Horizonte,B,5.8,Bom
971,50,8523.17,Vitória,A,8.6,Bom
972,41,36611.44,Vitória,B,6.6,Bom
973,17,21203.14,,B,8.7,Bom
974,38,35524.45,Belo Horizonte,B,7.2,Bom
975,50,29770.78,Rio de Janeiro,B,9.6,Bom
976,25,40224.89,Belo Horizonte,B,9.3,Bom
977,78,17734.62,São Paulo,B,6.6,Bom
978,42,5548.85,Vitória,A,5.8,Bom
979,40,1931.38,Rio de Janeiro,B,9.4,Bom
980,33,16181.5,Rio de Janeiro,B,7.8,Bom
981,42,14890.46,Vitória,A,9.3,Bom
982,38,7939.49,Rio de Janeiro,B,9.4,Bom
983,39,19812.23,São Paulo,A,7.4,Bom
984,42,6995.27,Rio de Janeiro,A,9.3,Bom
985,68,17206.39,Rio de Janeiro,A,6.4,Bom
986,36,2095.91,Vitória,A,6.8,Bom
987,77,32181.72,São Paulo,B,9.1,Bom
988,69,24192.63,Rio de Janeiro,B,7.2,Bom
989,67,27881.95,Belo Horizonte,A,6.0,Bom
990,24,40119.68,Belo Horizonte,A,5.7,Bom
991,40,3178.46,São Paulo,B,8.3,Bom
992,51,26780.15,Vitória,A,9.7,Bom
993,47,43801.2,São Paulo,A,6.1,Bom
994,34,33105.37,São Paulo,A,7.6,Bom
995,30,10855.95,Belo Horizonte,A,8.8,Bom
996,63,21830.03,Vitória,B,5.0,Bom
997,29,7085.04,Rio de Janeiro,A,6.5,Bom
998,41,18704.87,Rio de Janeiro,B,8.7,Bom
999,18,23839.22,São Paulo,B,9.0,Bom
1000,35,36218.87,São Paulo,B,6.5,Bom
